target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	1	5.70996
rna28336	69	34	6	35.2674
gene12361	1002	967	375	77.5007
rna28337	69	34	12	70.5348
rna28338	68	33	183.95	1114
rna28339	72	37	14	75.6184
gene12362	1566	1531	66334	8658.88
rna28340	70	35	1	5.70996
gene12363	678	643	11908	3701.08
rna28341	69	34	0	0
rna28342	69	34	2	11.7558
gene12364	159	124	8	12.8935
gene12365	681	646	306	94.6651
gene12366	780	745	930	249.475
rna28343	66	31	3	19.3402
gene12367	354	319	27	16.9151
rna28344	67	32	1	6.24527
rna28345	69	34	1	5.8779
rna28346	69	34	0	0
gene12368	1665	1630	2639	323.558
rna28347	68	33	6	36.3361
gene12369	1344	1309	3457	527.789
gene12370	264	229	36	31.4172
rna28348	78	43	1	4.64764
rna28349	68	33	1	6.05602
gene12371	504	469	165	70.3092
gene12372	1152	1117	13341	2386.91
rna28350	67	32	0	0
gene12373	918	883	859	194.417
rna28351	71	36	6	33.3081
rna28352	1371	1336	186870	27953.3
rna28353	70	35	9	51.3896
rna28354	786	751	5443	1448.44
rna0	1447	1412	16.2801	2.30421
rna1	835	800	53.006	13.2415
rna2	1068	1033	21.918	4.24035
rna3	4225	4190	442.291	21.0957
rna4	4189	4154	1461.62	70.3182
rna5	4183	4148	21.4155	1.03179
rna6	4099	4064	5.17194e-006	2.54332e-007
rna7	4256	4221	990.742	46.9079
rna8	1745	1710	502.357	58.7107
rna9	1848	1813	1661.64	183.164
rna10	1156	1121	310.044	55.2737
rna11	811	776	182.551	47.0136
rna12	2088	2053	287.781	28.014
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	626.548	72.5462
rna16	1767	1732	196.738	22.7008
rna17	2330	2295	235.337	20.4932
rna18	1595	1560	462	59.1859
rna20	1635	1600	235.052	29.3593
rna19	2736	2701	181.313	13.4154
rna21	1102	1067	11	2.06029
rna22	370	335	55.4515	33.0803
rna23	5269	5234	2266.06	86.5244
rna24	709	674	11	3.26162
rna25	1346	1311	185	28.2014
rna29	2262	2227	0	0
rna28	2319	2284	9.55649	0.836186
rna27	2080	2045	340.444	33.27
rna26	2131	2096	0	0
rna31	2378	2343	4.08295e-005	3.48259e-006
rna30	2797	2762	79.5421	5.75539
rna32	2705	2670	1366.46	102.279
rna34	670	635	4.2053	1.3235
rna33	519	484	127.795	52.7677
rna35	7543	7508	229	6.09554
rna48	2647	2612	1155.02	88.3722
rna47	3942	3907	33.1869	1.69756
rna46	2870	2835	0.0882443	0.00622063
rna45	4248	4213	250.427	11.8793
rna44	4454	4419	139.492	6.3085
rna43	3106	3071	142.698	9.2862
rna42	2769	2734	0	0
rna40	2940	2905	1.89565e-008	1.30411e-009
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	177.001	11.8942
rna37	3214	3179	0.0136576	0.000858587
rna36	3212	3177	113.441	7.13599
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	1	3.07459
rna62	19	20	0	0
rna63	2794	2759	197.611	14.314
rna64	2208	2173	81.8778	7.53022
rna65	2212	2177	8.51066	0.781279
rna66	14474	14439	5.80469e-006	8.03421e-008
rna67	14423	14388	59.7023	0.829262
rna68	14444	14409	1.13039e-005	1.56782e-007
rna69	14417	14382	2.76706e-005	3.84503e-007
rna70	14453	14418	129.578	1.79608
rna71	14407	14372	0	0
rna72	14356	14321	80.4091	1.1221
rna73	14266	14231	374.971	5.26579
rna74	14458	14423	7.35028e-006	1.01847e-007
rna75	14395	14360	663.094	9.2283
rna76	14316	14281	0.00258787	3.62148e-005
rna77	14300	14265	476.557	6.67642
rna78	14089	14054	1511.69	21.4963
rna83	6159	6124	104.396	3.40682
rna81	4544	4509	0.343414	0.0152209
rna82	4606	4571	219.156	9.5817
rna80	4421	4386	1733.26	78.9764
rna79	4544	4509	71.8402	3.18411
rna84	1474	1439	24.953	3.46548
rna85	4011	3976	778	39.1052
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1640.34	66.8066
rna91	2164	2129	8.39645	0.788172
rna92	88	53	2.28282	8.6079
rna93	23	24	0	0
rna90	4161	4126	97.7954	4.73685
rna94	1791	1756	1.00194	0.11403
rna95	7798	7763	1370.36	35.2781
rna96	1263	1228	99.2366	16.1501
rna97	1507	1472	3.04476	0.413377
rna98	147	112	9.94911	17.7528
rna99	1089	1054	10	1.8961
rna100	3465	3430	1189.18	69.2872
rna101	3014	2979	540.823	36.2815
rna102	2233	2198	1538.6	139.894
rna103	556	521	0	0
rna104	937	902	1	0.221562
rna106	2689	2654	239.268	18.0171
rna105	2799	2764	141.741	10.2484
rna107	4147	4112	491.792	23.9017
rna108	3811	3776	176.208	9.32596
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	597.635	72.4297
rna112	1416	1381	330.147	47.7766
rna111	1532	1497	481.217	64.2422
rna114	1231	1196	176	29.4092
rna118	2623	2588	0	0
rna117	2429	2394	0.77626	0.0648013
rna115	2665	2630	976.117	74.1733
rna116	2757	2722	18.1063	1.32936
rna119	443	408	39	19.1032
