target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	0	0
rna28336	69	34	1	8.01796
gene12361	1002	967	237	66.8136
rna28337	69	34	5	40.0898
rna28338	68	33	118.935	982.518
rna28339	72	37	3	22.1036
gene12362	1566	1531	40378	7189.73
rna28340	70	35	2	15.5778
gene12363	678	643	7213	3058.07
rna28341	69	34	0	0
rna28342	69	34	6	48.1078
gene12364	159	124	7	15.3893
gene12365	681	646	236	99.5916
gene12366	780	745	616	225.407
rna28343	66	31	2	17.5878
gene12367	354	319	16	13.6733
rna28344	67	32	1	8.51909
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	1570	262.576
rna28347	68	33	6	49.5656
gene12369	1344	1309	2142	446.09
gene12370	264	229	17	20.2375
rna28348	78	43	2	12.6796
rna28349	68	33	0	0
gene12371	504	469	105	61.0323
gene12372	1152	1117	7979	1947.32
rna28350	67	32	0	0
gene12373	918	883	545	168.259
rna28351	71	36	4	30.2901
rna28352	1371	1336	109236	22289.6
rna28353	70	35	11	85.6777
rna28354	786	751	4554	1653.09
rna0	1447	1412	22.8972	4.42069
rna1	835	800	36.7635	12.5277
rna2	1068	1033	18.0696	4.7686
rna3	4225	4190	938.395	61.0541
rna4	4189	4154	383.167	25.1458
rna5	4183	4148	201.87	13.2671
rna6	4099	4064	0.00265188	0.000177887
rna7	4256	4221	586.516	37.8798
rna8	1745	1710	345.973	55.1555
rna9	1848	1813	1189.03	178.787
rna10	1156	1121	284.168	69.1056
rna11	811	776	110.288	38.7443
rna12	2088	2053	206.569	27.4296
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	728.618	115.081
rna16	1767	1732	14.5126	2.28424
rna17	2330	2295	220.844	26.2329
rna18	1595	1560	285	49.8039
rna20	1635	1600	159.348	27.15
rna19	2736	2701	104.076	10.5044
rna21	1102	1067	11	2.81042
rna22	370	335	57.8761	47.0974
rna23	5269	5234	1701.6	88.6269
rna24	709	674	5	2.02234
rna25	1346	1311	166	34.5182
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	293	39.0587
rna26	2131	2096	0	0
rna31	2378	2343	83.055	9.66355
rna30	2797	2762	95.6928	9.44493
rna32	2705	2670	1181.25	120.608
rna34	670	635	0	0
rna33	519	484	91	51.2553
rna35	7543	7508	156	5.66426
rna48	2647	2612	845.548	88.2486
rna47	3942	3907	6.03399	0.421021
rna46	2870	2835	0	0
rna45	4248	4213	117.711	7.61676
rna44	4454	4419	50.4229	3.11062
rna43	3106	3071	107.051	9.50283
rna42	2769	2734	0	0
rna40	2940	2905	17.0279	1.59793
rna41	3144	3109	1.51956e-007	1.33242e-008
rna38	2843	2808	0	0
rna39	3009	2974	128.627	11.7905
rna37	3214	3179	1.06258e-006	9.11203e-008
rna36	3212	3177	44.2668	3.79843
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	1	5.04835
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	1	4.19401
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	1	4.19401
rna62	19	20	0	0
rna63	2794	2759	150.807	14.9009
rna64	2208	2173	74.6404	9.36391
rna65	2212	2177	8.55268	1.07099
rna66	14474	14439	0	0
rna67	14423	14388	34.4225	0.652206
rna68	14444	14409	0	0
rna69	14417	14382	1.19227e-008	2.25995e-010
rna70	14453	14418	86.8937	1.64296
rna71	14407	14372	1.15294e-008	2.18692e-010
rna72	14356	14321	0	0
rna73	14266	14231	93.62	1.7934
rna74	14458	14423	1.97239e-006	3.72803e-008
rna75	14395	14360	406.23	7.71189
rna76	14316	14281	0.111363	0.00212581
rna77	14300	14265	348.143	6.65317
rna78	14089	14054	1443.58	28.0017
rna83	6159	6124	93.8885	4.17946
rna81	4544	4509	0.00119369	7.21697e-005
rna82	4606	4571	169.444	10.1055
rna80	4421	4386	1143.67	71.0843
rna79	4544	4509	0	0
rna84	1474	1439	4.49426	0.851414
rna85	4011	3976	493.324	33.8243
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	37.7991	1.87524
rna89	4942	4907	1314.74	73.0412
rna91	2164	2129	5.50634	0.705067
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	28.4689	1.88098
rna94	1791	1756	1	0.155245
rna95	7798	7763	1053.34	36.9898
rna96	1263	1228	110.454	24.5204
rna97	1507	1472	1.01317	0.187637
rna98	147	112	6.926	16.8581
rna99	1089	1054	16	4.1383
rna100	3465	3430	927.849	73.7439
rna101	3014	2979	424.151	38.8144
rna102	2233	2198	1353.61	167.883
rna103	556	521	0	0
rna104	937	902	0	0
rna106	2689	2654	241.149	24.7701
rna105	2799	2764	110.482	10.8967
rna107	4147	4112	360.375	23.8916
rna108	3811	3776	129.625	9.35833
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	431.658	71.3612
rna112	1416	1381	251.047	49.5569
rna111	1532	1497	396.295	72.1672
rna114	1231	1196	121	27.5802
rna118	2623	2588	8.68634	0.914989
rna117	2429	2394	46.0655	5.24559
rna115	2665	2630	727.248	75.3824
rna116	2757	2722	0	0
rna119	443	408	33	22.0494
rna120	2938	2903	678.987	63.7613
rna121	3327	3292	5.87138e-008	4.86209e-009
rna122	3374	3339	182.013	14.8604
