target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	1	8.73457
rna28334	63	28	0	0
rna28335	70	35	2	15.4727
rna28336	69	34	5	39.8194
gene12361	1002	967	439	122.925
rna28337	69	34	15	119.458
rna28338	68	33	313.98	2576.27
rna28339	72	37	4	29.2726
gene12362	1566	1531	48976	8661.87
rna28340	70	35	4	30.9453
gene12363	678	643	8636	3636.68
rna28341	69	34	1	7.96388
rna28342	69	34	0	0
gene12364	159	124	12	26.2037
gene12365	681	646	365	152.99
gene12366	780	745	851	309.298
rna28343	66	31	1	8.73457
gene12367	354	319	30	25.4644
rna28344	67	32	2	16.9232
rna28345	69	34	1	7.96388
rna28346	69	34	1	7.96388
gene12368	1665	1630	1912	317.617
rna28347	68	33	1	8.20521
gene12369	1344	1309	3170	655.727
gene12370	264	229	29	34.2899
rna28348	78	43	0	0
rna28349	68	33	0	0
gene12371	504	469	184	106.23
gene12372	1152	1117	8938	2166.66
rna28350	67	32	1	8.46162
gene12373	918	883	818	250.84
rna28351	71	36	5	37.6072
rna28352	1371	1336	158631	32150.3
rna28353	70	35	5	38.6817
rna28354	786	751	3366	1213.61
rna0	1447	1412	41.1701	7.89496
rna1	835	800	22.1163	7.4856
rna2	1068	1033	31.7249	8.31578
rna3	4225	4190	548.807	35.4657
rna4	4189	4154	300.835	19.6095
rna5	4183	4148	575.028	37.5365
rna6	4099	4064	5.96221e-005	3.97244e-006
rna7	4256	4221	689.525	44.2322
rna8	1745	1710	329.063	52.1059
rna9	1848	1813	1169.94	174.73
rna10	1156	1121	247.669	59.8232
rna11	811	776	162.608	56.7393
rna12	2088	2053	219.325	28.9269
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	525.868	82.4972
rna16	1767	1732	107.997	16.8837
rna17	2330	2295	214.533	25.3114
rna18	1595	1560	386	66.9987
rna20	1635	1600	179.567	30.3885
rna19	2736	2701	77.1268	7.73186
rna21	1102	1067	11	2.79146
rna22	370	335	47.6159	38.4867
rna23	5269	5234	1482.23	76.6807
rna24	709	674	5	2.00869
rna25	1346	1311	167	34.4919
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	251	33.2341
rna26	2131	2096	0	0
rna31	2378	2343	24.3713	2.8165
rna30	2797	2762	0	0
rna32	2705	2670	1052.63	106.75
rna34	670	635	0	0
rna33	519	484	120	67.1335
rna35	7543	7508	172	6.20308
rna48	2647	2612	684.751	70.9844
rna47	3942	3907	9.05092	0.627268
rna46	2870	2835	63.1411	6.03063
rna45	4248	4213	257.325	16.5384
rna44	4454	4419	0.592932	0.0363316
rna43	3106	3071	177.546	15.6544
rna42	2769	2734	0	0
rna40	2940	2905	31.5615	2.94181
rna41	3144	3109	28.894	2.51646
rna38	2843	2808	0	0
rna39	3009	2974	95.9421	8.73518
rna37	3214	3179	55.9765	4.76781
rna36	3212	3177	3.70115e-007	3.15444e-008
rna49	84	49	1	5.52595
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	91.5736	8.98715
rna64	2208	2173	0.2021	0.0251831
rna65	2212	2177	80.7858	10.048
rna66	14474	14439	1.57063e-008	2.94538e-010
rna67	14423	14388	1.2144e-008	2.28542e-010
rna68	14444	14409	2.0242e-008	3.80385e-010
rna69	14417	14382	1.81671e-007	3.42034e-009
rna70	14453	14418	0	0
rna71	14407	14372	6.82448e-007	1.28575e-008
rna72	14356	14321	5.63105e-006	1.06468e-007
rna73	14266	14231	288.452	5.48835
rna74	14458	14423	0.000187876	3.52711e-006
rna75	14395	14360	548.183	10.3365
rna76	14316	14281	0.0238494	0.000452191
rna77	14300	14265	286.665	5.44134
rna78	14089	14054	920.676	17.7382
rna83	6159	6124	93.5195	4.13495
rna81	4544	4509	245.538	14.7449
rna82	4606	4571	56.8789	3.36933
rna80	4421	4386	1072.06	66.1844
rna79	4544	4509	0	0
rna84	1474	1439	13.8125	2.59906
rna85	4011	3976	525	35.7533
rna86	4332	4297	4.14655e-005	2.61291e-006
rna87	5550	5515	0	0
rna88	5530	5495	51.6225	2.54375
rna89	4942	4907	993.829	54.8402
rna91	2164	2129	4.21276	0.53579
rna92	88	53	6.76785	34.5763
rna93	23	24	0	0
rna90	4161	4126	52.9879	3.47737
rna94	1791	1756	0	0
rna95	7798	7763	981.326	34.2284
rna96	1263	1228	87.0137	19.1864
rna97	1507	1472	0	0
rna98	147	112	3.0639	7.4073
rna99	1089	1054	10	2.56899
rna100	3465	3430	734.315	57.9684
rna101	3014	2979	440.685	40.0554
rna102	2233	2198	1228.15	151.295
rna103	556	521	0	0
rna104	937	902	1	0.30019
rna106	2689	2654	155.788	15.8941
rna105	2799	2764	107.191	10.5008
rna107	4147	4112	327.406	21.5594
rna108	3811	3776	104.594	7.50026
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	586.01	96.2249
rna112	1416	1381	235.497	46.1737
rna111	1532	1497	412.494	74.6104
rna114	1231	1196	140	31.6957
rna118	2623	2588	7.74268	0.810085
rna117	2429	2394	30.4784	3.44724
rna115	2665	2630	604.716	62.2585
rna116	2757	2722	4.06312	0.40418
rna119	443	408	27	17.9187
