target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	3	23.0152
rna28335	70	35	1	6.1374
rna28336	69	34	8	50.5433
gene12361	1002	967	314	69.7518
rna28337	69	34	4	25.2716
rna28338	68	33	149.98	976.272
rna28339	72	37	6	34.8339
gene12362	1566	1531	80204	11253.1
rna28340	70	35	0	0
gene12363	678	643	15017	5016.78
rna28341	69	34	2	12.6358
rna28342	69	34	2	12.6358
gene12364	159	124	10	17.3233
gene12365	681	646	307	102.084
gene12366	780	745	743	214.232
rna28343	66	31	0	0
gene12367	354	319	29	19.5281
rna28344	67	32	8	53.7022
rna28345	69	34	0	0
rna28346	69	34	1	6.31791
gene12368	1665	1630	2579	339.873
rna28347	68	33	1	6.50936
gene12369	1344	1309	3242	532.017
gene12370	264	229	22	20.6367
rna28348	78	43	1	4.99556
rna28349	68	33	1	6.50936
gene12371	504	469	116	53.1297
gene12372	1152	1117	15224	2927.71
rna28350	67	32	0	0
gene12373	918	883	1055	256.652
rna28351	71	36	17	101.438
rna28352	1371	1336	191430	30779.1
rna28353	70	35	7	42.9618
rna28354	786	751	5000	1430.15
rna0	1447	1412	47.808	7.27307
rna1	835	800	40.654	10.916
rna2	1068	1033	32.2699	6.71042
rna3	4225	4190	792.668	40.6378
rna4	4189	4154	1057.43	54.681
rna5	4183	4148	94.7498	4.90673
rna6	4099	4064	98.1189	5.18623
rna7	4256	4221	737.137	37.5133
rna8	1745	1710	361.801	45.4492
rna9	1848	1813	1589.2	188.292
rna10	1156	1121	304.333	58.317
rna11	811	776	297.329	82.3055
rna12	2088	2053	355.922	37.2408
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	761.865	94.8178
rna16	1767	1732	10.1467	1.25843
rna17	2330	2295	296.404	27.743
rna18	1595	1560	496	68.2982
rna20	1635	1600	185.66	24.9259
rna19	2736	2701	159.314	12.6701
rna21	1102	1067	21	4.22773
rna22	370	335	42.7877	27.4363
rna23	5269	5234	1874.11	76.9154
rna24	709	674	4	1.27483
rna25	1346	1311	232	38.0135
rna29	2262	2227	12.2363	1.18027
rna28	2319	2284	0	0
rna27	2080	2045	398.764	41.8866
rna26	2131	2096	0	0
rna31	2378	2343	0.0779101	0.00714289
rna30	2797	2762	0	0
rna32	2705	2670	1430.92	115.122
rna34	670	635	0	0
rna33	519	484	130	57.6966
rna35	7543	7508	239	6.83795
rna48	2647	2612	1042.75	85.7551
rna47	3942	3907	42.2378	2.32226
rna46	2870	2835	67.9816	5.15099
rna45	4248	4213	216.899	11.0591
rna44	4454	4419	100.145	4.86806
rna43	3106	3071	180.534	12.6279
rna42	2769	2734	0	0
rna40	2940	2905	35.2918	2.60964
rna41	3144	3109	11.8614	0.819534
rna38	2843	2808	0	0
rna39	3009	2974	150.443	10.8663
rna37	3214	3179	32.4797	2.19469
rna36	3212	3177	6.90062e-005	4.66577e-006
rna49	84	49	1	4.38386
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	212.368	16.5344
rna64	2208	2173	60.3335	5.96418
rna65	2212	2177	6.42301	0.633771
rna66	14474	14439	1.77438e-008	2.63975e-010
rna67	14423	14388	46.2647	0.69072
rna68	14444	14409	7.44776e-008	1.11031e-009
rna69	14417	14382	4.23595e-007	6.3268e-009
rna70	14453	14418	49.1782	0.73269
rna71	14407	14372	8.54951e-008	1.27784e-009
rna72	14356	14321	3.38817e-007	5.08211e-009
rna73	14266	14231	136.71	2.06357
rna74	14458	14423	0.000175727	2.61719e-006
rna75	14395	14360	248.206	3.71288
rna76	14316	14281	0.0817408	0.00122951
rna77	14300	14265	810.795	12.2093
rna78	14089	14054	1219.76	18.6435
rna83	6159	6124	115.373	4.04688
rna81	4544	4509	330.517	15.7459
rna82	4606	4571	73.7261	3.46468
rna80	4421	4386	1435.73	70.3162
rna79	4544	4509	36.6585	1.74641
rna84	1474	1439	23.4051	3.49383
rna85	4011	3976	864.587	46.7105
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	11.6256	0.454464
rna89	4942	4907	1552.13	67.946
rna91	2164	2129	7.30934	0.737488
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	106.05	5.52121
rna94	1791	1756	3	0.366986
rna95	7798	7763	1408.81	38.9829
rna96	1263	1228	112.997	19.7662
rna97	1507	1472	2.05894	0.300461
rna98	147	112	10.694	20.5105
rna99	1089	1054	21	4.27988
rna100	3465	3430	945.768	59.2302
rna101	3014	2979	873.232	62.9668
rna102	2233	2198	1679.81	164.166
rna103	556	521	0	0
rna104	937	902	4	0.95259
rna106	2689	2654	163.061	13.1978
rna105	2799	2764	151.67	11.7873
rna107	4147	4112	539.858	28.2019
rna108	3811	3776	166.142	9.45147
rna109	135	100	1	2.14809
rna110	21	22	0	0
rna113	1684	1649	841.43	109.61
rna112	1416	1381	215.132	33.4629
rna111	1532	1497	438.438	62.9128
rna114	1231	1196	224	40.2318
rna118	2623	2588	15.3761	1.27625
rna117	2429	2394	16.784	1.50599
rna115	2665	2630	923.839	75.4559
rna116	2757	2722	0.00114649	9.04764e-005
rna119	443	408	33	17.3743
rna120	2938	2903	646.153	47.8124
