target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	1	7.84825
rna28335	70	35	2	12.5572
rna28336	69	34	2	12.9265
gene12361	1002	967	577	131.123
rna28337	69	34	32	206.824
rna28338	68	33	293.944	1957.41
rna28339	72	37	13	77.2098
gene12362	1566	1531	72625	10424.2
rna28340	70	35	5	31.393
gene12363	678	643	13541	4627.76
rna28341	69	34	3	19.3898
rna28342	69	34	8	51.7061
gene12364	159	124	15	26.5828
gene12365	681	646	553	188.115
gene12366	780	745	1474	434.782
rna28343	66	31	4	28.355
gene12367	354	319	50	34.4437
rna28344	67	32	4	27.4689
rna28345	69	34	1	6.46326
rna28346	69	34	4	25.8531
gene12368	1665	1630	3260	439.502
rna28347	68	33	5	33.2956
gene12369	1344	1309	5017	842.239
gene12370	264	229	41	39.3441
rna28348	78	43	3	15.3315
rna28349	68	33	2	13.3182
gene12371	504	469	301	141.034
gene12372	1152	1117	15934	3134.75
rna28350	67	32	0	0
gene12373	918	883	1338	332.986
rna28351	71	36	28	170.917
rna28352	1371	1336	210198	34574.2
rna28353	70	35	3	18.8358
rna28354	786	751	6236	1824.72
rna0	1447	1412	50.1551	7.80569
rna1	835	800	38.9925	10.7108
rna2	1068	1033	14.4592	3.07592
rna3	4225	4190	356.943	18.7204
rna4	4189	4154	752.988	39.8338
rna5	4183	4148	893.029	47.3105
rna6	4099	4064	45.0894	2.4381
rna7	4256	4221	707.344	36.8253
rna8	1745	1710	458.759	58.9548
rna9	1848	1813	1520.24	184.266
rna10	1156	1121	232.155	45.5097
rna11	811	776	272.293	77.1091
rna12	2088	2053	233.001	24.9401
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	686.479	87.4012
rna16	1767	1732	121.065	15.3604
rna17	2330	2295	261.006	24.9919
rna18	1595	1560	445	62.6854
rna20	1635	1600	136.527	18.7512
rna19	2736	2701	115.592	9.40443
rna21	1102	1067	12	2.47143
rna22	370	335	19.4178	12.7375
rna23	5269	5234	1704.26	71.554
rna24	709	674	5	1.6302
rna25	1346	1311	249	41.7376
rna29	2262	2227	12.2363	1.20742
rna28	2319	2284	0	0
rna27	2080	2045	389.764	41.8831
rna26	2131	2096	0	0
rna31	2378	2343	0	0
rna30	2797	2762	0	0
rna32	2705	2670	1192	98.106
rna34	670	635	12.6159	4.36591
rna33	519	484	183.384	83.2621
rna35	7543	7508	275	8.04895
rna48	2647	2612	1470.2	123.69
rna47	3942	3907	39.2212	2.20601
rna46	2870	2835	72.172	5.59431
rna45	4248	4213	265.157	13.8306
rna44	4454	4419	57.9102	2.8798
rna43	3106	3071	125.831	9.00408
rna42	2769	2734	0	0
rna40	2940	2905	105.35	7.96925
rna41	3144	3109	31.7012	2.24071
rna38	2843	2808	0	0
rna39	3009	2974	151.709	11.2099
rna37	3214	3179	30.5292	2.11036
rna36	3212	3177	5.9881e-007	4.14193e-008
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	223.57	17.807
rna64	2208	2173	43.8399	4.43344
rna65	2212	2177	4.59052	0.463376
rna66	14474	14439	0	0
rna67	14423	14388	42.6492	0.651391
rna68	14444	14409	0	0
rna69	14417	14382	2.3992e-008	3.66587e-010
rna70	14453	14418	0	0
rna71	14407	14372	0	0
rna72	14356	14321	217.702	3.34056
rna73	14266	14231	319.026	4.92631
rna74	14458	14423	0.000160866	2.45098e-006
rna75	14395	14360	462.937	7.08432
rna76	14316	14281	0.000839165	1.29128e-005
rna77	14300	14265	452.906	6.97697
rna78	14089	14054	1661.78	25.9839
rna83	6159	6124	83.9546	3.01259
rna81	4544	4509	20.3761	0.993051
rna82	4606	4571	208.798	10.038
rna80	4421	4386	1081.87	54.2048
rna79	4544	4509	0	0
rna84	1474	1439	32.3977	4.94748
rna85	4011	3976	666.229	36.8221
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1097.4	49.1452
rna91	2164	2129	6.3279	0.653153
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	121.668	6.48004
rna94	1791	1756	4	0.500572
rna95	7798	7763	1039.35	29.4214
rna96	1263	1228	58.4172	10.4538
rna97	1507	1472	1.03151	0.153992
rna98	147	112	2.67205	5.24273
rna99	1089	1054	18	3.75286
rna100	3465	3430	648.979	41.5783
rna101	3014	2979	844.021	62.2607
rna102	2233	2198	1652.46	165.209
rna103	556	521	0	0
rna104	937	902	4	0.974505
rna106	2689	2654	182.352	15.0988
rna105	2799	2764	188.708	15.0032
rna107	4147	4112	610.863	32.6454
rna108	3811	3776	54.1367	3.15058
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	758.67	101.103
rna112	1416	1381	231.815	36.8875
rna111	1532	1497	577.514	84.7758
rna114	1231	1196	238	43.7297
rna118	2623	2588	16.5623	1.40633
rna117	2429	2394	40.3991	3.70833
rna115	2665	2630	816.039	68.1845
rna116	2757	2722	0	0
rna119	443	408	28	15.0809
rna120	2938	2903	950.664	71.9632
rna121	3327	3292	0	0
rna122	3374	3339	264.336	17.3969
rna123	3403	3368	341.101	22.2557
