target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	1	7.50002
rna28335	70	35	1	6.00001
rna28336	69	34	3	18.5295
gene12361	1002	967	443	96.205
rna28337	69	34	10	61.7649
rna28338	68	33	305.983	1947.17
rna28339	72	37	7	39.7298
gene12362	1566	1531	80312	11016
rna28340	70	35	3	18
gene12363	678	643	14018	4578.21
rna28341	69	34	0	0
rna28342	69	34	2	12.353
gene12364	159	124	22	37.2582
gene12365	681	646	395	128.406
gene12366	780	745	908	255.947
rna28343	66	31	1	6.77421
gene12367	354	319	53	34.8904
rna28344	67	32	2	13.125
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	2605	335.614
rna28347	68	33	1	6.36365
gene12369	1344	1309	3955	634.494
gene12370	264	229	36	33.0132
rna28348	78	43	0	0
rna28349	68	33	1	6.36365
gene12371	504	469	153	68.5076
gene12372	1152	1117	14330	2694.1
rna28350	67	32	0	0
gene12373	918	883	1045	248.528
rna28351	71	36	3	17.5
rna28352	1371	1336	185298	29126.3
rna28353	70	35	12	72.0002
rna28354	786	751	5158	1442.32
rna0	1447	1412	44.4021	6.60373
rna1	835	800	63.5887	16.6921
rna2	1068	1033	21.0807	4.28553
rna3	4225	4190	512.332	25.6778
rna4	4189	4154	1128.83	57.0666
rna5	4183	4148	122.332	6.19329
rna6	4099	4064	113.335	5.85641
rna7	4256	4221	584.1	29.0598
rna8	1745	1710	408.253	50.1365
rna9	1848	1813	1168.75	135.376
rna10	1156	1121	376.873	70.6008
rna11	811	776	155.114	41.9768
rna12	2088	2053	231.609	23.6911
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	720.878	87.7084
rna16	1767	1732	73.1477	8.86896
rna17	2330	2295	301.379	27.5772
rna18	1595	1560	435	58.5578
rna20	1635	1600	212.256	27.8587
rna19	2736	2701	181.912	14.1435
rna21	1102	1067	14	2.7554
rna22	370	335	59.2005	37.1109
rna23	5269	5234	1661.05	66.6454
rna24	709	674	2	0.623147
rna25	1346	1311	210	33.6385
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	363	37.2764
rna26	2131	2096	0	0
rna31	2378	2343	1.30607e-006	1.17061e-007
rna30	2797	2762	0	0
rna32	2705	2670	1234	97.0564
rna34	670	635	0	0
rna33	519	484	175	75.9299
rna35	7543	7508	171	4.78291
rna48	2647	2612	537.675	43.2282
rna47	3942	3907	21.1188	1.13513
rna46	2870	2835	88.4333	6.55063
rna45	4248	4213	242.917	12.1084
rna44	4454	4419	66.0865	3.14057
rna43	3106	3071	109.951	7.51867
rna42	2769	2734	0	0
rna40	2940	2905	201.904	14.5955
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	116.147	8.20138
rna37	3214	3179	0	0
rna36	3212	3177	24.2872	1.60539
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	1	4.77274
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	1	3.23078
rna62	19	20	0	0
rna63	2794	2759	176.867	13.4622
rna64	2208	2173	4.61906	0.446389
rna65	2212	2177	107.717	10.3907
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	0	0
rna69	14417	14382	51.0475	0.745377
rna70	14453	14418	0	0
rna71	14407	14372	0	0
rna72	14356	14321	0	0
rna73	14266	14231	306.601	4.52438
rna74	14458	14423	2.33779e-005	3.40385e-007
rna75	14395	14360	532.086	7.78123
rna76	14316	14281	0.00303736	4.4664e-005
rna77	14300	14265	369.742	5.44311
rna78	14089	14054	668.52	9.98929
rna83	6159	6124	134.146	4.60006
rna81	4544	4509	177.961	8.2883
rna82	4606	4571	73.7245	3.38705
rna80	4421	4386	1508.73	72.2377
rna79	4544	4509	107.436	5.0037
rna84	1474	1439	10.3072	1.50419
rna85	4011	3976	787	41.567
rna86	4332	4297	31.8769	1.55787
rna87	5550	5515	0	0
rna88	5530	5495	84.301	3.2217
rna89	4942	4907	1692.65	72.4386
rna91	2164	2129	4.23116	0.417354
rna92	88	53	2.51158	9.95158
rna93	23	24	0	0
rna90	4161	4126	41.0675	2.09021
rna94	1791	1756	0	0
rna95	7798	7763	1251.23	33.8477
rna96	1263	1228	126.24	21.5883
rna97	1507	1472	0	0
rna98	147	112	16.4863	30.9119
rna99	1089	1054	13	2.59014
rna100	3465	3430	1213.3	74.2838
rna101	3014	2979	402.7	28.3878
rna102	2233	2198	1684.61	160.95
rna103	556	521	0	0
rna104	937	902	1	0.232817
rna106	2689	2654	232.496	18.3965
rna105	2799	2764	132.013	10.03
rna107	4147	4112	466.891	23.8442
rna108	3811	3776	202.109	11.2402
rna109	135	100	1	2.10001
rna110	21	22	0	0
rna113	1684	1649	747.529	95.1979
rna112	1416	1381	193.181	29.3759
rna111	1532	1497	563.29	79.0189
rna114	1231	1196	191	33.5369
rna118	2623	2588	0	0
rna117	2429	2394	0	0
rna115	2665	2630	1005	80.2473
rna116	2757	2722	0	0
rna119	443	408	37	19.0442
rna120	2938	2903	638.622	46.1974
rna121	3327	3292	40.5097	2.58416
rna122	3374	3339	251.868	15.8408
rna123	3403	3368	262.875	16.3907
rna124	73	38	0.157191	0.868691
rna125	719	684	220	67.544
rna126	5004	4969	1358.13	57.3973
