target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	1	7.3581
rna28334	63	28	0	0
rna28335	70	35	0	0
rna28336	69	34	11	73.7975
gene12361	1002	967	473	111.574
rna28337	69	34	11	73.7975
rna28338	68	33	422.971	2923.64
rna28339	72	37	8	49.3192
gene12362	1566	1531	74871	11154.9
rna28340	70	35	2	13.0344
gene12363	678	643	15012	5325.44
rna28341	69	34	3	20.1266
rna28342	69	34	2	13.4177
gene12364	159	124	11	20.2348
gene12365	681	646	386	136.296
gene12366	780	745	960	293.929
rna28343	66	31	2	14.7162
gene12367	354	319	32	22.8816
rna28344	67	32	11	78.4098
rna28345	69	34	2	13.4177
rna28346	69	34	0	0
gene12368	1665	1630	2487	348.029
rna28347	68	33	7	48.3851
gene12369	1344	1309	3402	592.819
gene12370	264	229	29	28.8862
rna28348	78	43	6	31.8281
rna28349	68	33	3	20.7365
gene12371	504	469	242	117.698
gene12372	1152	1117	15460	3157.07
rna28350	67	32	0	0
gene12373	918	883	832	214.927
rna28351	71	36	11	69.6976
rna28352	1371	1336	202323	34543.5
rna28353	70	35	14	91.2405
rna28354	786	751	8200	2490.59
rna0	1447	1412	51.2685	8.28217
rna1	835	800	44.4817	12.6829
rna2	1068	1033	16.7531	3.69933
rna3	4225	4190	309.522	16.8502
rna4	4189	4154	1323.64	72.6827
rna5	4183	4148	71.3065	3.92119
rna6	4099	4064	8.78752e-005	4.9322e-006
rna7	4256	4221	743.56	40.1817
rna8	1745	1710	530.775	70.8014
rna9	1848	1813	1516.23	190.763
rna10	1156	1121	370.858	75.4623
rna11	811	776	199.277	58.5766
rna12	2088	2053	269.023	29.8902
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	841.124	111.16
rna16	1767	1732	33.2417	4.37787
rna17	2330	2295	352.475	35.0327
rna18	1595	1560	416	60.827
rna20	1635	1600	134.772	19.2135
rna19	2736	2701	155.155	13.103
rna21	1102	1067	20	4.27556
rna22	370	335	38.0064	25.8785
rna23	5269	5234	1617.05	70.4722
rna24	709	674	6	2.03057
rna25	1346	1311	222	38.6258
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	376	41.9394
rna26	2131	2096	0	0
rna31	2378	2343	105.667	10.2872
rna30	2797	2762	21.8352	1.80327
rna32	2705	2670	1195.5	102.133
rna34	670	635	0	0
rna33	519	484	180	84.831
rna35	7543	7508	230	6.98765
rna48	2647	2612	736.2	64.291
rna47	3942	3907	42.2378	2.46596
rna46	2870	2835	101.334	8.15321
rna45	4248	4213	231.561	12.5372
rna44	4454	4419	0.00969425	0.000500401
rna43	3106	3071	153.356	11.3907
rna42	2769	2734	0	0
rna40	2940	2905	0.0119379	0.000937365
rna41	3144	3109	0.00525547	0.000385583
rna38	2843	2808	0	0
rna39	3009	2974	207.1	15.8843
rna37	3214	3179	33.0629	2.37235
rna36	3212	3177	3.88198e-006	2.78717e-007
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	1	4.2241
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	170.616	14.1057
rna64	2208	2173	70.8692	7.43919
rna65	2212	2177	6.60893	0.692469
rna66	14474	14439	1.1969e-007	1.89081e-009
rna67	14423	14388	43.6586	0.692145
rna68	14444	14409	66.9708	1.06018
rna69	14417	14382	1.96816e-005	3.12154e-007
rna70	14453	14418	5.33525e-008	8.44068e-010
rna71	14407	14372	94.7886	1.50441
rna72	14356	14321	46.7717	0.744968
rna73	14266	14231	222.906	3.57285
rna74	14458	14423	0.00319746	5.05682e-005
rna75	14395	14360	398.475	6.32957
rna76	14316	14281	0.020285	0.000324
rna77	14300	14265	558.517	8.93085
rna78	14089	14054	985.888	16.0013
rna83	6159	6124	94.8561	3.53311
rna81	4544	4509	77.2599	3.90842
rna82	4606	4571	146.919	7.3315
rna80	4421	4386	1329.02	69.1178
rna79	4544	4509	0	0
rna84	1474	1439	34.6531	5.49298
rna85	4011	3976	667.766	38.3094
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	48.935	2.03132
rna89	4942	4907	1203.77	55.9572
rna91	2164	2129	3.15047	0.337541
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	84.8302	4.68974
rna94	1791	1756	5.01331	0.65122
rna95	7798	7763	1254.84	36.8711
rna96	1263	1228	90.4273	16.7969
rna97	1507	1472	2.03959	0.316055
rna98	147	112	11.7526	23.9355
rna99	1089	1054	22	4.76113
rna100	3465	3430	706.324	46.9719
rna101	3014	2979	600.676	45.9936
rna102	2233	2198	1800.2	186.819
rna103	556	521	0	0
rna104	937	902	2	0.505768
rna106	2689	2654	230.753	19.8324
rna105	2799	2764	119.148	9.83275
rna107	4147	4112	423.253	23.4787
rna108	3811	3776	95.7473	5.78392
rna109	135	100	2	4.56203
rna110	21	22	0	0
rna113	1684	1649	696.189	96.3017
rna112	1416	1381	288.339	47.6252
rna111	1532	1497	595.473	90.7335
rna114	1231	1196	228	43.4842
rna118	2623	2588	13.7822	1.21473
rna117	2429	2394	13.1859	1.25635
rna115	2665	2630	718.032	62.2753
rna116	2757	2722	0	0
rna119	443	408	32	17.8903
rna120	2938	2903	802.619	63.0653
