target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	1	8.76264
rna28333	66	31	0	0
rna28334	63	28	1	8.76264
rna28335	70	35	0	0
rna28336	69	34	1	7.21629
gene12361	1002	967	232	58.8647
rna28337	69	34	6	43.2978
rna28338	68	33	122.986	914.397
rna28339	72	37	10	66.3119
gene12362	1566	1531	51366	8231.78
rna28340	70	35	1	7.01011
gene12363	678	643	9400	3586.82
rna28341	69	34	1	7.21629
rna28342	69	34	1	7.21629
gene12364	159	124	5	9.8933
gene12365	681	646	149	56.5909
gene12366	780	745	505	166.314
rna28343	66	31	1	7.91464
gene12367	354	319	15	11.537
rna28344	67	32	2	15.3346
rna28345	69	34	3	21.6489
rna28346	69	34	0	0
gene12368	1665	1630	1458	219.464
rna28347	68	33	1	7.43497
gene12369	1344	1309	2205	413.297
gene12370	264	229	20	21.4283
rna28348	78	43	2	11.4118
rna28349	68	33	1	7.43497
gene12371	504	469	104	54.4068
gene12372	1152	1117	9278	2037.95
rna28350	67	32	0	0
gene12373	918	883	554	153.937
rna28351	71	36	3	20.4462
rna28352	1371	1336	132632	24357.7
rna28353	70	35	3	21.0303
rna28354	786	751	3692	1206.19
rna0	1447	1412	34.2773	5.95615
rna1	835	800	24.1781	7.41524
rna2	1068	1033	13.9355	3.3099
rna3	4225	4190	534.359	31.2905
rna4	4189	4154	689.4	40.719
rna5	4183	4148	59.6666	3.52927
rna6	4099	4064	4.89203e-005	2.95344e-006
rna7	4256	4221	460.184	26.7491
rna8	1745	1710	224.181	32.1658
rna9	1848	1813	909.819	123.126
rna10	1156	1121	223.387	48.8929
rna11	811	776	173.149	54.7458
rna12	2088	2053	168.693	20.1604
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	460.174	65.4145
rna16	1767	1732	91.8309	13.0087
rna17	2330	2295	171.767	18.3632
rna18	1595	1560	336	52.8455
rna20	1635	1600	119.26	18.288
rna19	2736	2701	99.1607	9.00758
rna21	1102	1067	13	2.98932
rna22	370	335	32.9125	24.1051
rna23	5269	5234	1221.06	57.2395
rna24	709	674	7	2.54819
rna25	1346	1311	141	26.3882
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	242	29.0346
rna26	2131	2096	0	0
rna31	2378	2343	0	0
rna30	2797	2762	24.4096	2.16835
rna32	2705	2670	883.59	81.1957
rna34	670	635	0	0
rna33	519	484	97	49.1722
rna35	7543	7508	132	4.31363
rna48	2647	2612	634.375	59.589
rna47	3942	3907	27.1529	1.70516
rna46	2870	2835	0.0261606	0.00226406
rna45	4248	4213	192.743	11.2249
rna44	4454	4419	0.0695966	0.00386418
rna43	3106	3071	82.6761	6.60531
rna42	2769	2734	0	0
rna40	2940	2905	85.2661	7.2015
rna41	3144	3109	0.108453	0.00855881
rna38	2843	2808	0	0
rna39	3009	2974	44.3223	3.65658
rna37	3214	3179	0.0466629	0.00360142
rna36	3212	3177	106.667	8.23768
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	141.515	12.5848
rna64	2208	2173	0.208493	0.023541
rna65	2212	2177	49.3886	5.56623
rna66	14474	14439	3.96216e-008	6.73268e-010
rna67	14423	14388	47.1288	0.803673
rna68	14444	14409	8.82235e-008	1.50225e-009
rna69	14417	14382	3.54587e-007	6.04918e-009
rna70	14453	14418	52.1133	0.886823
rna71	14407	14372	49.4583	0.844335
rna72	14356	14321	1.02604e-007	1.75786e-009
rna73	14266	14231	54.9011	0.946539
rna74	14458	14423	0.000301932	5.13625e-006
rna75	14395	14360	187.299	3.20018
rna76	14316	14281	0.0554941	0.000953414
rna77	14300	14265	425.638	7.32086
rna78	14089	14054	828.405	14.4623
rna83	6159	6124	65.9461	2.64209
rna81	4544	4509	5.88326	0.320133
rna82	4606	4571	193.814	10.4032
rna80	4421	4386	1039.36	58.1419
rna79	4544	4509	0	0
