target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	1	7.09228
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	3	17.0215
rna28336	69	34	9	52.5663
gene12361	1002	967	474	97.3409
rna28337	69	34	8	46.7256
rna28338	68	33	333.985	2009.82
rna28339	72	37	10	53.6713
gene12362	1566	1531	85764	11124.3
rna28340	70	35	3	17.0215
gene12363	678	643	15087	4659.46
rna28341	69	34	1	5.8407
rna28342	69	34	0	0
gene12364	159	124	19	30.4282
gene12365	681	646	398	122.347
gene12366	780	745	1013	270.021
rna28343	66	31	0	0
gene12367	354	319	47	29.2584
rna28344	67	32	4	24.823
rna28345	69	34	0	0
rna28346	69	34	1	5.8407
gene12368	1665	1630	2809	342.222
rna28347	68	33	5	30.0884
gene12369	1344	1309	4119	624.879
gene12370	264	229	31	26.8825
rna28348	78	43	0	0
rna28349	68	33	3	18.0531
gene12371	504	469	154	65.2066
gene12372	1152	1117	15723	2795.28
rna28350	67	32	0	0
gene12373	918	883	1097	246.711
rna28351	71	36	7	38.6135
rna28352	1371	1336	193646	28783.6
rna28353	70	35	7	39.7167
rna28354	786	751	5330	1409.39
rna0	1447	1412	62.2787	8.75888
rna1	835	800	41.4273	10.2835
rna2	1068	1033	35.4972	6.82397
rna3	4225	4190	1178.07	55.8341
rna4	4189	4154	386.658	18.4843
rna5	4183	4148	193.085	9.24385
rna6	4099	4064	259.225	12.6668
rna7	4256	4221	654.067	30.7716
rna8	1745	1710	410.61	47.6845
rna9	1848	1813	1317.39	144.298
rna10	1156	1121	339.382	60.1211
rna11	811	776	294.066	75.2536
rna12	2088	2053	192.696	18.6392
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	597.762	68.7751
rna16	1767	1732	176.388	20.2239
rna17	2330	2295	307.706	26.6254
rna18	1595	1560	450	57.2838
rna20	1635	1600	223.004	27.6781
rna19	2736	2701	161.087	11.8435
rna21	1102	1067	20	3.72228
rna22	370	335	61.5857	36.5072
rna23	5269	5234	1877	71.2155
rna24	709	674	6	1.76781
rna25	1346	1311	235	35.5966
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	387	37.5804
rna26	2131	2096	0	0
rna31	2378	2343	0.506454	0.0429251
rna30	2797	2762	34.9804	2.51504
rna32	2705	2670	1295.51	96.355
rna34	670	635	8.4106	2.63025
rna33	519	484	143.589	58.9143
rna35	7543	7508	180	4.76093
rna48	2647	2612	635.984	48.3522
rna47	3942	3907	24.0596	1.22289
rna46	2870	2835	46.5032	3.25742
rna45	4248	4213	372.714	17.5682
rna44	4454	4419	5.66697e-006	2.54666e-007
rna43	3106	3071	114.81	7.42413
rna42	2769	2734	0	0
rna40	2940	2905	59.7167	4.08219
rna41	3144	3109	59.4371	3.79648
rna38	2843	2808	0	0
rna39	3009	2974	152.298	10.1694
rna37	3214	3179	97.5539	6.09393
rna36	3212	3177	4.99913e-007	3.12479e-008
rna49	84	49	1	4.05273
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	2	6.11027
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	1	3.05513
rna62	19	20	0	0
rna63	2794	2759	141.447	10.1809
rna64	2208	2173	87.7789	8.02185
rna65	2212	2177	39.8522	3.63528
rna66	14474	14439	1.31464e-007	1.80806e-009
rna67	14423	14388	96.0691	1.32595
rna68	14444	14409	8.0839e-007	1.11412e-008
rna69	14417	14382	3.91735e-006	5.409e-008
rna70	14453	14418	56.1863	0.773872
rna71	14407	14372	130.934	1.80917
rna72	14356	14321	7.24447e-007	1.00456e-008
rna73	14266	14231	132.428	1.84795
rna74	14458	14423	7.71567e-005	1.06234e-006
rna75	14395	14360	344.781	4.76795
rna76	14316	14281	1.12709	0.0156727
rna77	14300	14265	662.406	9.22139
rna78	14089	14054	784.068	11.0789
rna83	6159	6124	115.613	3.74899
rna81	4544	4509	281.407	12.3936
rna82	4606	4571	4.33889e-007	1.885e-008
rna80	4421	4386	1691.98	76.6073
rna79	4544	4509	0	0
rna84	1474	1439	22.0571	3.0439
rna85	4011	3976	814.301	40.6708
rna86	4332	4297	1.30889e-005	6.04895e-007
rna87	5550	5515	0	0
rna88	5530	5495	33.6154	1.21483
rna89	4942	4907	1814.1	73.4157
rna91	2164	2129	3.25528	0.303638
rna92	88	53	7.08187	26.5348
rna93	23	24	0	0
rna90	4161	4126	83.7476	4.03076
rna94	1791	1756	0	0
rna95	7798	7763	1383.37	35.3878
rna96	1263	1228	136.259	22.0349
rna97	1507	1472	1.01523	0.136962
rna98	147	112	11.5724	20.5187
rna99	1089	1054	23	4.33342
rna100	3465	3430	1270.68	73.5677
rna101	3014	2979	478.317	31.8852
rna102	2233	2198	1659.35	149.918
rna103	556	521	0	0
rna104	937	902	1	0.220159
rna106	2689	2654	208.811	15.6241
rna105	2799	2764	179.078	12.8661
rna107	4147	4112	660.503	31.8981
rna108	3811	3776	127.497	6.70519
rna109	135	100	1	1.98584
rna110	21	22	0	0
rna113	1684	1649	822.082	99.0007
rna112	1416	1381	219.266	31.5298
rna111	1532	1497	606.652	80.4751
rna114	1231	1196	190	31.5476
rna118	2623	2588	14.5672	1.11778
rna117	2429	2394	0	0
rna115	2665	2630	1105.43	83.4681
rna116	2757	2722	0	0
rna119	443	408	34	16.5486
rna120	2938	2903	682.633	46.6965
rna121	3327	3292	34.6993	2.09317
rna122	3374	3339	251.668	14.9677
rna123	3403	3368	310.686	18.3187
rna124	73	38	0	0
rna125	719	684	231	67.0656
rna126	5004	4969	1320.31	52.7657
rna127	1408	1373	41.5633	6.01151
rna128	977	942	579.437	122.151
rna129	72	37	10	53.6713
rna130	2528	2493	461	36.7217
rna131	3012	2977	200	13.3412
rna132	4581	4546	27	1.17945
rna136	1963	1928	0	0
rna135	1986	1951	3.29328	0.335209
rna133	1999	1964	567.707	57.4019
rna134	1907	1872	0	0
rna137	3630	3595	23	1.27049
rna138	2375	2340	2.21277	0.187786
rna140	107	72	0	0
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	0	0
rna145	1189	1154	4.00154	0.688597
rna139	2657	2622	9.78723	0.741261
rna146	3248	3213	14	0.865289
rna147	5977	5942	26	0.868929
rna148	4414	4379	0	0
rna149	5848	5813	0	0
rna157	3268	3233	10.8821	0.66842
rna158	899	864	6	1.37905
rna150	6141	6106	0	0
rna151	4784	4749	31.7936	1.32948
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	0.0544016	0.00246819
rna155	4661	4626	7.92536	0.340218
rna156	4160	4125	18.2266	0.877457
rna159	1629	1594	35.9241	4.4755
rna163	82	47	0	0
rna164	1464	1429	7	0.972769
rna165	4796	4761	28.4862	1.18817
rna166	8094	8059	0	0
rna167	7887	7852	55.2721	1.39788
rna168	8169	8134	0	0
rna169	8148	8113	0	0
rna170	8251	8216	0	0
rna160	1804	1769	69.4678	7.79829
rna161	2772	2737	538.415	39.0648
rna162	1631	1596	105.529	13.1306
rna171	1399	1364	6.27966	0.914251
rna172	2605	2570	0	0
rna173	2503	2468	446	35.8867
rna174	2094	2059	5.66437	0.54631
rna175	1367	1332	41.3356	6.1626
rna187	1426	1391	32.2903	4.60987
rna185	1453	1418	0	0
rna186	1487	1452	30.5308	4.17557
rna183	1444	1409	0	0
rna184	1466	1431	0	0
rna182	1163	1128	0	0
rna181	1580	1545	0	0
rna180	2304	2269	5.56283	0.486861
rna179	2288	2253	0	0
rna178	1869	1834	2.61602	0.28326
rna177	2100	2065	0	0
rna176	2071	2036	0	0
rna188	2361	2326	48	4.09803
rna189	2256	2221	56.3522	5.03856
rna190	2140	2105	0.647774	0.0611104
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	145.242	25.7524
rna195	1005	970	206.685	42.3137
rna194	1152	1117	0.000122232	2.17308e-005
rna193	1015	980	2.59298e-006	5.25432e-007
rna197	516	481	326.133	134.646
rna198	1143	1108	4	0.716909
rna199	1149	1114	242	43.1394
rna200	533	498	157	62.6057
rna201	1144	1109	79	14.1462
rna202	7618	7583	1540	40.3295
rna203	2103	2068	163	15.6524
rna204	6766	6731	4566.27	134.718
rna206	1109	1074	1.92814	0.356516
rna205	2111	2076	2.07186	0.198187
rna207	3358	3323	2548.29	152.287
rna208	1894	1859	243.125	25.9713
rna209	7243	7208	70.6683	1.94694
rna213	1431	1396	364.241	51.814
rna212	2058	2023	0	0
rna210	2024	1989	0	0
rna211	1934	1899	8.43455	0.882024
rna214	4265	4230	1135.62	53.3135
rna215	4217	4182	1081.8	51.3698
rna216	1391	1356	10.6386	1.55801
rna217	2870	2835	22.8179	1.59833
rna218	942	907	0	0
rna219	1027	992	32	6.40593
rna220	5207	5172	262.912	10.0947
rna221	5212	5177	210.088	8.05874
rna222	748	713	16	4.4563
rna223	4396	4361	0.0264634	0.00120504
rna224	4411	4376	876.974	39.7972
rna225	1975	1940	419.5	42.9412
rna226	1921	1886	663.557	69.8683
rna227	203	168	4.94304	5.84291
rna228	1441	1406	411.929	58.1809
rna230	895	860	29.7774	6.87593
rna229	929	894	26.2941	5.8407
rna231	2383	2348	1077.11	91.0975
rna232	6280	6245	0.550699	0.0175116
rna233	6283	6248	1116.34	35.4812
rna234	597	562	1989	702.817
rna236	2208	2173	511.546	46.7486
rna235	2236	2201	29.4539	2.65746
rna237	1266	1231	7	1.12923
rna238	4947	4912	199.398	8.06131
rna245	1423	1388	18	2.57529
rna239	4476	4441	464.651	20.7773
rna240	4697	4662	58.6832	2.49968
rna246	1039	1004	0	0
rna247	1165	1130	3	0.527213
rna241	5124	5089	47.6844	1.86075
rna242	5164	5129	0.746667	0.0289093
rna243	4837	4802	30.8374	1.27526
rna244	4832	4797	0	0
rna249	349	314	1	0.632432
rna248	620	585	0	0
rna253	2641	2606	82.6486	6.29803
rna250	2963	2928	0	0
rna251	2966	2931	33.7952	2.28972
rna252	3231	3196	22.5561	1.40153
rna254	955	920	3	0.647556
rna255	265	230	0	0
rna256	2577	2542	14	1.09369
rna257	715	680	5	1.46017
rna260	2686	2651	0	0
rna258	2685	2650	37	2.77268
rna259	2786	2751	0	0
rna261	2734	2699	202	14.8625
rna262	1874	1839	1	0.107985
rna263	2213	2178	5	0.455886
rna264	892	857	79.5641	18.4366
rna265	1056	1021	0.000348134	6.77118e-005
rna266	1074	1039	38.4475	7.34846
rna267	1093	1058	22.9881	4.3148
rna268	2835	2800	1547.04	109.721
rna269	82	47	0	0
rna270	3679	3644	6	0.326977
rna271	3665	3630	0	0
rna272	3761	3726	0	0
rna273	684	649	3	0.917953
rna276	1281	1246	264.715	42.1895
rna277	1233	1198	0.00667045	0.00110571
rna278	1756	1721	310.994	35.8852
rna279	1185	1150	579.511	100.071
rna274	1924	1889	843.566	88.6811
rna275	1876	1841	0.912908	0.098473
rna280	2902	2867	485.611	33.636
rna281	2690	2655	215.011	16.082
rna282	4107	4072	518.902	25.3059
rna283	4148	4113	1293.48	62.4515
rna284	865	830	0	0
rna286	1476	1441	0.00171288	0.000236051
rna285	1463	1428	78.9983	10.9858
rna287	2970	2935	1040	70.367
rna288	3322	3287	1170	70.6854
rna289	859	824	824	198.584
rna290	3663	3628	291.908	15.978
rna291	3228	3193	362.092	22.5198
rna292	940	905	3256	714.463
rna293	3024	2989	314.303	20.8818
rna295	2732	2697	499.064	36.7468
rna294	2706	2671	40.6326	3.02095
rna297	1661	1626	747.907	91.3421
rna296	1635	1600	7.66744	0.951643
rna298	2098	2063	72.4255	6.97165
rna299	882	847	209	49.0012
rna300	4532	4497	318.622	14.0701
rna301	4697	4662	89.9385	3.83104
rna302	3685	3650	38.4396	2.09136
rna303	3460	3425	1417.13	82.1663
rna304	3386	3351	56.8671	3.37
rna305	3108	3073	1394.51	90.116
rna306	1305	1270	212	33.1494
rna308	1800	1765	322.025	36.2317
rna307	1842	1807	646.975	71.1006
rna309	1404	1369	1166.22	169.169
rna310	1206	1171	91.7803	15.5645
rna311	2640	2605	94.1734	7.17901
rna312	2346	2311	224.827	19.3193
rna313	2902	2867	2248	155.708
rna314	2508	2473	314	25.2144
rna315	1021	986	290	58.407
rna317	3567	3532	498.169	28.0091
rna318	3639	3604	0.00410081	0.000225959
rna316	3910	3875	22.2097	1.13819
rna319	3594	3559	830.617	46.3465
rna320	2883	2848	357	24.8927
rna322	1451	1416	443.657	62.2197
rna321	1570	1535	0	0
rna323	1856	1821	33.3428	3.63609
rna324	592	557	2677	954.414
rna325	75	40	0	0
rna326	5379	5344	4950	183.943
rna327	738	703	97	27.4006
rna331	4622	4587	6.02649	0.260903
rna328	5994	5959	0.00394936	0.000131613
rna329	5982	5947	112.33	3.75096
rna330	5967	5932	62.8525	2.10409
rna332	5854	5819	634.787	21.6632
rna333	1718	1683	970	114.454
rna337	2185	2150	376.753	34.7986
rna335	3030	2995	721.737	47.8548
rna336	3033	2998	3.11639e-005	2.06426e-006
rna334	3007	2972	49.6862	3.31995
rna339	721	686	29.7494	8.61187
rna338	2788	2753	125.673	9.06527
rna340	1857	1822	55.1594	6.01194
rna341	1662	1627	2	0.24411
rna342	2506	2471	157	12.6174
rna343	5668	5633	979.336	34.5252
rna346	1544	1509	32.0043	4.21176
rna345	1493	1458	2.66523e-007	3.63012e-008
rna344	1447	1412	61.6598	8.67183
rna347	1510	1475	127	17.0984
rna348	2693	2658	186	13.8964
rna350	2572	2537	23.8995	1.87073
rna349	2588	2553	397.101	30.8883
rna351	3988	3953	1.24328	0.0624579
rna352	3978	3943	465.758	23.4573
rna353	3498	3463	191.064	10.9565
rna354	1233	1198	320	53.0441
rna355	563	528	828.935	311.767
rna356	5717	5682	1072	37.466
rna357	895	860	0	0
rna358	849	814	201	49.036
rna359	1961	1926	303	31.2414
rna360	906	871	4859	1107.83
rna361	3276	3241	234.629	14.3763
rna362	3225	3190	38.2295	2.37986
rna363	3118	3083	56.4819	3.63814
rna364	3112	3077	736.659	47.5426
rna365	6886	6851	0.0605255	0.0017544
rna366	7113	7078	0	0
rna367	7084	7049	11.1414	0.313875
rna368	7094	7059	0	0
rna369	6977	6942	114.634	3.27923
rna370	7037	7002	4.05041	0.114874
rna371	7069	7034	1977.8	55.8372
rna372	7049	7014	2.26533	0.064137
rna373	6986	6951	0	0
rna374	7026	6991	1602.42	45.5177
rna375	6887	6852	3163.53	91.685
rna376	6895	6860	3453.7	99.9779
rna377	6883	6848	517.152	14.9968
rna378	3028	2993	0	0
rna379	3037	3002	28	1.85221
rna380	1063	1028	0	0
rna381	4102	4067	53.2817	2.60164
rna382	910	875	146	33.1351
rna383	8371	8336	952.452	22.6897
rna392	5234	5199	1426.45	54.4854
rna384	8392	8357	0	0
rna385	8371	8336	0	0
rna386	8173	8138	0	0
rna387	8152	8117	17.5648	0.429726
rna388	7990	7955	0	0
rna389	7948	7913	5.15723	0.129425
rna390	8311	8276	0	0
rna391	8243	8208	46.7038	1.12995
rna393	5454	5419	0	0
rna394	8563	8528	4.9847	0.116074
rna395	8276	8241	0	0
rna396	6413	6378	71.2536	2.21853
rna397	2833	2798	419.894	29.8013
rna398	2381	2346	111.106	9.4049
