target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	0	0
rna28336	69	34	5	32.2079
gene12361	1002	967	404	91.5011
rna28337	69	34	12	77.299
rna28338	68	33	177.923	1180.83
rna28339	72	37	9	53.2736
gene12362	1566	1531	61437	8788.73
rna28340	70	35	3	18.7726
gene12363	678	643	9285	3162.59
rna28341	69	34	0	0
rna28342	69	34	4	25.7663
gene12364	159	124	11	19.4286
gene12365	681	646	358	121.373
gene12366	780	745	1019	299.564
rna28343	66	31	1	7.06496
gene12367	354	319	29	19.9103
rna28344	67	32	1	6.84418
rna28345	69	34	0	0
rna28346	69	34	1	6.44158
gene12368	1665	1630	3058	410.886
rna28347	68	33	5	33.1839
gene12369	1344	1309	4506	753.916
gene12370	264	229	39	37.2993
rna28348	78	43	0	0
rna28349	68	33	4	26.5471
gene12371	504	469	245	114.41
gene12372	1152	1117	11495	2253.86
rna28350	67	32	0	0
gene12373	918	883	1197	296.896
rna28351	71	36	11	66.9209
rna28352	1371	1336	171384	28095.4
rna28353	70	35	16	100.121
rna28354	786	751	5893	1718.57
rna0	1447	1412	40.7532	6.32118
rna1	835	800	15.703	4.29897
rna2	1068	1033	28.0927	5.95613
rna3	4225	4190	794.813	41.5453
rna4	4189	4154	32.8781	1.73345
rna5	4183	4148	833.143	43.9898
rna6	4099	4064	208.226	11.2216
rna7	4256	4221	649.943	33.7234
rna8	1745	1710	381.743	48.8929
rna9	1848	1813	1619.26	195.609
rna10	1156	1121	380.165	74.2742
rna11	811	776	195.835	55.2713
rna12	2088	2053	209.223	22.3199
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	968.169	122.852
rna16	1767	1732	4.49975e-005	5.69e-006
rna17	2330	2295	298.608	28.4964
rna18	1595	1560	478	67.108
rna20	1635	1600	229.828	31.4597
rna19	2736	2701	189.32	15.3512
rna21	1102	1067	13	2.6684
rna22	370	335	74.7644	48.8789
rna23	5269	5234	2364.99	98.9615
rna24	709	674	4	1.29978
rna25	1346	1311	176	29.4023
rna29	2262	2227	36.7088	3.61012
rna28	2319	2284	0	0
rna27	2080	2045	311.291	33.3384
rna26	2131	2096	0	0
rna31	2378	2343	167.572	15.6639
rna30	2797	2762	82.9491	6.57748
rna32	2705	2670	1475.48	121.03
rna34	670	635	4.2053	1.45042
rna33	519	484	122.795	55.5655
rna35	7543	7508	161	4.69648
rna48	2647	2612	704.639	59.0833
rna47	3942	3907	30.1695	1.6912
rna46	2870	2835	33.3186	2.57398
rna45	4248	4213	329.575	17.133
rna44	4454	4419	3.03093	0.150218
rna43	3106	3071	77.0947	5.49814
rna42	2769	2734	22.4067	1.79494
rna40	2940	2905	0.504062	0.0380022
rna41	3144	3109	0.084849	0.00597719
rna38	2843	2808	0	0
rna39	3009	2974	257.445	18.959
rna37	3214	3179	20.5125	1.41319
rna36	3212	3177	82.0512	5.65639
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	159.881	12.6916
rna64	2208	2173	111.31	11.2188
rna65	2212	2177	10.8088	1.08741
rna66	14474	14439	0	0
rna67	14423	14388	38.7304	0.589553
rna68	14444	14409	0	0
rna69	14417	14382	0	0
rna70	14453	14418	0	0
rna71	14407	14372	1.17189e-008	1.78584e-010
rna72	14356	14321	95.3891	1.4588
rna73	14266	14231	213.152	3.28038
rna74	14458	14423	1.36621e-005	2.07459e-007
rna75	14395	14360	625.031	9.53276
rna76	14316	14281	0.010537	0.000161595
rna77	14300	14265	488.405	7.49859
rna78	14089	14054	1142.28	17.801
rna83	6159	6124	110.294	3.94445
rna81	4544	4509	5.67455	0.275628
rna82	4606	4571	317.511	15.2132
rna80	4421	4386	1452.52	72.5312
rna79	4544	4509	0	0
rna84	1474	1439	7.07146	1.07627
rna85	4011	3976	817.076	45.0078
rna86	4332	4297	5.62122e-008	2.86508e-009
rna87	5550	5515	0	0
rna88	5530	5495	2.87813	0.114714
rna89	4942	4907	2093.2	93.4256
rna91	2164	2129	2.17154	0.22339
rna92	88	53	19.3638	80.0177
rna93	23	24	0	0
rna90	4161	4126	52.3969	2.7813
rna94	1791	1756	8	0.997785
rna95	7798	7763	1363.31	38.4625
rna96	1263	1228	186.147	33.1993
rna97	1507	1472	0	0
rna98	147	112	12.0224	23.5096
rna99	1089	1054	12	2.49351
rna100	3465	3430	1381.61	88.2191
rna101	3014	2979	423.391	31.1274
rna102	2233	2198	1311.98	130.729
rna103	556	521	0	0
rna104	937	902	1	0.242809
rna106	2689	2654	295.323	24.3707
rna105	2799	2764	130.295	10.3243
rna107	4147	4112	583.517	31.0793
rna108	3811	3776	130.483	7.56823
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	732.255	97.2552
rna112	1416	1381	133.523	21.1755
rna111	1532	1497	577.222	84.4486
rna114	1231	1196	171	31.3138
rna118	2623	2588	6.18726	0.523607
rna117	2429	2394	32.0226	2.92957
rna115	2665	2630	1062.79	88.504
rna116	2757	2722	0	0
rna119	443	408	43	23.0823
rna120	2938	2903	734.952	55.4477
rna121	3327	3292	0	0
rna122	3374	3339	328.048	21.5175
