target_id	length	eff_length	est_counts	tpm
rna28331	66	31	1	4.48871
rna28332	63	28	1	4.96965
rna28333	66	31	1	4.48871
rna28334	63	28	2	9.93929
rna28335	70	35	0	0
rna28336	69	34	6	24.5559
gene12361	1002	967	873	125.624
rna28337	69	34	23	94.1309
rna28338	68	33	576.903	2432.61
rna28339	72	37	7	26.3257
gene12362	1566	1531	105712	9607.99
rna28340	70	35	6	23.8543
gene12363	678	643	21677	4691.07
rna28341	69	34	2	8.1853
rna28342	69	34	5	20.4632
gene12364	159	124	13	14.5883
gene12365	681	646	601	129.457
gene12366	780	745	1713	319.952
rna28343	66	31	1	4.48871
gene12367	354	319	82	35.769
rna28344	67	32	10	43.4844
rna28345	69	34	2	8.1853
rna28346	69	34	1	4.09265
gene12368	1665	1630	3673	313.557
rna28347	68	33	7	29.5167
gene12369	1344	1309	6187	657.694
gene12370	264	229	77	46.7885
rna28348	78	43	3	9.70815
rna28349	68	33	5	21.0833
gene12371	504	469	374	110.964
gene12372	1152	1117	20389	2539.96
rna28350	67	32	0	0
gene12373	918	883	1470	231.654
rna28351	71	36	17	65.7098
rna28352	1371	1336	311730	32468
rna28353	70	35	15	59.6357
rna28354	786	751	8318	1541.21
rna0	1447	1412	100.645	9.91842
rna1	835	800	85.9432	14.9488
rna2	1068	1033	10.5406	1.41987
rna3	4225	4190	897.7	29.8127
rna4	4189	4154	1093.4	36.6264
rna5	4183	4148	492.037	16.506
rna6	4099	4064	214.152	7.3325
rna7	4256	4221	1178.09	38.8372
rna8	1745	1710	620.344	50.4801
rna9	1848	1813	2312.66	177.499
rna10	1156	1121	459.118	56.9904
rna11	811	776	310.181	55.6207
rna12	2088	2053	352.229	23.8737
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	988.24	79.6719
rna16	1767	1732	194.962	15.6634
rna17	2330	2295	409.271	24.8148
rna18	1595	1560	669	59.674
rna20	1635	1600	250.038	21.7455
rna19	2736	2701	195.758	10.0851
rna21	1102	1067	20	2.60825
rna22	370	335	74.5506	30.9663
rna23	5269	5234	2744.46	72.9637
rna24	709	674	16	3.30327
