target_id	length	eff_length	est_counts	tpm
rna28331	66	31	1	7.33282
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	0	0
rna28336	69	34	0	0
gene12361	1002	967	204	47.9553
rna28337	69	34	6	40.1149
rna28338	68	33	114	785.279
rna28339	72	37	12	73.7246
gene12362	1566	1531	56222	8347.64
rna28340	70	35	4	25.9791
gene12363	678	643	10254	3625.06
rna28341	69	34	0	0
rna28342	69	34	1	6.68581
gene12364	159	124	6	10.9992
gene12365	681	646	173	60.876
gene12366	780	745	515	157.139
rna28343	66	31	0	0
gene12367	354	319	31	22.0904
rna28344	67	32	2	14.2073
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	1676	233.733
rna28347	68	33	1	6.88841
gene12369	1344	1309	2245	389.861
gene12370	264	229	20	19.8531
rna28348	78	43	1	5.28645
rna28349	68	33	0	0
gene12371	504	469	84	40.7136
gene12372	1152	1117	10418	2120.14
rna28350	67	32	0	0
gene12373	918	883	590	151.888
rna28351	71	36	3	18.9431
rna28352	1371	1336	141482	24072.9
rna28353	70	35	5	32.4739
rna28354	786	751	3866	1170.19
rna0	1447	1412	54.0785	8.70608
rna1	835	800	13.3898	3.80467
rna2	1068	1033	11.3537	2.49844
rna3	4225	4190	396.549	21.5137
rna4	4189	4154	896.855	49.0782
rna5	4183	4148	9.28762	0.508977
rna6	4099	4064	61.6773	3.44989
rna7	4256	4221	504.81	27.186
rna8	1745	1710	230.432	30.6323
rna9	1848	1813	1061.57	133.101
rna10	1156	1121	274.864	55.7372
rna11	811	776	115.728	33.9009
rna12	2088	2053	168.47	18.6538
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	442.057	58.2197
rna16	1767	1732	137.71	18.0738
rna17	2330	2295	205.171	20.322
rna18	1595	1560	339	49.3978
rna20	1635	1600	147.443	20.9478
rna19	2736	2701	115.732	9.74009
rna21	1102	1067	13	2.76957
rna22	370	335	24.7873	16.8197
rna23	5269	5234	1330.3	57.7764
rna24	709	674	3	1.0118
rna25	1346	1311	173	29.9969
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	303	33.6808
rna26	2131	2096	0	0
rna31	2378	2343	0.00542637	0.000526466
rna30	2797	2762	63.4525	5.22225
rna32	2705	2670	899.542	76.5849
rna34	670	635	4.2053	1.50541
rna33	519	484	111.795	52.506
rna35	7543	7508	138	4.17819
rna48	2647	2612	683.444	59.4789
rna47	3942	3907	12.0427	0.700668
rna46	2870	2835	27.7658	2.22633
rna45	4248	4213	246.936	13.3237
rna44	4454	4419	0.00390053	0.000200647
rna43	3106	3071	107.049	7.92387
rna42	2769	2734	0	0
rna40	2940	2905	78.3523	6.1311
rna41	3144	3109	0.927217	0.0677944
rna38	2843	2808	0	0
rna39	3009	2974	0.019361	0.00147986
rna37	3214	3179	0.000282919	2.02304e-005
rna36	3212	3177	110.321	7.89355
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	127.082	10.4705
rna64	2208	2173	67.6856	7.08059
rna65	2212	2177	7.23225	0.755176
rna66	14474	14439	1.84545e-008	2.90534e-010
rna67	14423	14388	0	0
rna68	14444	14409	57.6599	0.909648
rna69	14417	14382	2.26457e-006	3.5793e-008
rna70	14453	14418	108.1	1.70433
rna71	14407	14372	60.4562	0.956217
rna72	14356	14321	3.61427e-007	5.73693e-009
rna73	14266	14231	108.672	1.73587
rna74	14458	14423	1.91353e-005	3.01587e-007
rna75	14395	14360	285.922	4.52612
rna76	14316	14281	0.584896	0.00931007
rna77	14300	14265	604.017	9.62521
rna78	14089	14054	690.588	11.17
rna83	6159	6124	71.4437	2.65193
rna81	4544	4509	0.343349	0.0173096
rna82	4606	4571	172.735	8.59017
rna80	4421	4386	1164.82	60.3702
rna79	4544	4509	36.6593	1.84815
rna84	1474	1439	23.9874	3.78927
rna85	4011	3976	566.772	32.4037
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	32.6743	1.35167
rna89	4942	4907	1094.63	50.7088
rna91	2164	2129	1.07007	0.114254
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	64.3416	3.54483
rna94	1791	1756	1.00754	0.130427
rna95	7798	7763	921.132	26.9727
rna96	1263	1228	97.5006	18.0485
rna97	1507	1472	0	0
rna98	147	112	1.10744	2.24768
rna99	1089	1054	3	0.647014
rna100	3465	3430	783.348	51.9151
rna101	3014	2979	424.652	32.4038
rna102	2233	2198	1423.1	147.177
rna103	556	521	0	0
rna104	937	902	1	0.252015
rna106	2689	2654	162.882	13.951
rna105	2799	2764	125.228	10.299
rna107	4147	4112	376.915	20.8364
rna108	3811	3776	133.085	8.01177
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	542.525	74.7879
rna112	1416	1381	182.882	30.1031
rna111	1532	1497	452.593	68.7257
rna114	1231	1196	146	27.7495
rna118	2623	2588	6.2201	0.546344
rna117	2429	2394	43.88	4.16654
rna115	2665	2630	636.9	55.0489
rna116	2757	2722	2.1694e-005	1.8117e-006
rna119	443	408	10	5.57151
rna120	2938	2903	485.227	37.9954
rna121	3327	3292	0	0
rna122	3374	3339	206.773	14.077
rna123	3403	3368	205.346	13.8595
rna124	73	38	0.155307	0.929053
rna125	719	684	195	64.8054
rna126	5004	4969	1011.65	46.2803
rna127	1408	1373	43.8823	7.26527
rna128	977	942	420.118	101.38
rna129	72	37	9	55.2934
rna130	2528	2493	302	27.5371
rna131	3012	2977	181	13.8208
rna132	4581	4546	17	0.850065
rna136	1963	1928	0	0
rna135	1986	1951	0	0
rna133	1999	1964	426	49.3061
rna134	1907	1872	0	0
rna137	3630	3595	16	1.01171
rna138	2375	2340	7	0.68001
rna140	107	72	0	0
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	1	0.175806
rna145	1189	1154	0	0
rna139	2657	2622	0	0
rna146	3248	3213	1	0.0707493
rna147	5977	5942	34	1.30071
rna148	4414	4379	0	0
rna149	5848	5813	0	0
rna157	3268	3233	7.58378	0.533228
rna158	899	864	6	1.57859
rna150	6141	6106	6.06196	0.225678
rna151	4784	4749	29.6494	1.41921
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	0	0
rna155	4661	4626	0	0
rna156	4160	4125	31.2887	1.72423
rna159	1629	1594	29.5267	4.21075
rna163	82	47	0	0
rna164	1464	1429	8	1.2726
rna165	4796	4761	31.5889	1.50823
rna166	8094	8059	0	0
rna167	7887	7852	33.6627	0.974544
rna168	8169	8134	0	0
rna169	8148	8113	0	0
rna170	8251	8216	0	0
rna160	1804	1769	0	0
rna161	2772	2737	519.386	43.1369
rna162	1631	1596	45.4322	6.47089
rna171	1399	1364	3.17526	0.529174
rna172	2605	2570	0	0
rna173	2503	2468	355	32.6976
rna174	2094	2059	0	0
rna175	1367	1332	32	5.46108
rna187	1426	1391	0	0
rna185	1453	1418	0	0
rna186	1487	1452	25.2755	3.957
rna183	1444	1409	0	0
rna184	1466	1431	0	0
rna182	1163	1128	19.0541	3.83984
rna181	1580	1545	0	0
rna180	2304	2269	8.67034	0.868629
rna179	2288	2253	0	0
rna178	1869	1834	0	0
rna177	2100	2065	0	0
rna176	2071	2036	0	0
rna188	2361	2326	43	4.20234
rna189	2256	2221	40	4.09397
rna190	2140	2105	0	0
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	7.31903	1.48549
rna195	1005	970	55.9658	13.1155
rna194	1152	1117	190.946	38.8589
rna193	1015	980	9.68414e-007	2.2463e-007
rna197	516	481	264.88	125.181
rna198	1143	1108	4	0.820641
rna199	1149	1114	159	32.4448
rna200	533	498	114	52.0365
rna201	1144	1109	44	9.01891
rna202	7618	7583	1034	30.9965
rna203	2103	2068	140	15.389
rna204	6766	6731	2761.11	93.2475
rna206	1109	1074	0	0
rna205	2111	2076	2	0.218996
rna207	3358	3323	1969.59	134.734
rna208	1894	1859	177.086	21.654
rna209	7243	7208	39.883	1.25778
rna213	1431	1396	205.51	33.4641
rna212	2058	2023	0	0
rna210	2024	1989	0	0
rna211	1934	1899	0	0
rna214	4265	4230	767.282	41.2333
rna215	4217	4182	921.369	50.0821
rna216	1391	1356	0	0
rna217	2870	2835	14.9497	1.19871
rna218	942	907	0	0
rna219	1027	992	15	3.43726
rna220	5207	5172	362.698	15.9411
rna221	5212	5177	2.30198	0.101078
rna222	748	713	15	4.78228
rna223	4396	4361	1.75837e-005	9.16553e-007
rna224	4411	4376	649	33.7132
rna225	1975	1940	391.366	45.8579
rna226	1921	1886	258.695	31.1803
rna227	203	168	2.93891	3.97658
rna228	1441	1406	297.842	48.1542
rna230	895	860	34.1578	9.02867
rna229	929	894	0	0
rna231	2383	2348	854.646	82.741
rna232	6280	6245	35.8104	1.3035
rna233	6283	6248	795.544	28.9438
rna234	597	562	1180	477.286
rna236	2208	2173	347	36.2997
rna235	2236	2201	0	0
rna237	1266	1231	2	0.369322
rna238	4947	4912	105.614	4.8876
rna245	1423	1388	13	2.12905
rna239	4476	4441	218.775	11.1982
rna240	4697	4662	28.1326	1.37174
rna246	1039	1004	3	0.679236
rna247	1165	1130	0	0
rna241	5124	5089	11.918	0.532359
rna242	5164	5129	15.8567	0.70277
rna243	4837	4802	18.6082	0.880877
rna244	4832	4797	12.0953	0.573167
rna249	349	314	1.4628	1.05898
rna248	620	585	3.16345	1.22924
rna253	2641	2606	56.0061	4.88533
rna250	2963	2928	0	0
rna251	2966	2931	28.3676	2.20009
rna252	3231	3196	0	0
rna254	955	920	2	0.494168
rna255	265	230	4.37957	4.32849
rna256	2577	2542	12.6204	1.12858
rna257	715	680	11	3.67719
rna260	2686	2651	0	0
rna258	2685	2650	0	0
rna259	2786	2751	35	2.89208
rna261	2734	2699	179	15.0759
rna262	1874	1839	1	0.123609
rna263	2213	2178	9	0.939328
rna264	892	857	74.3919	19.7323
rna265	1056	1021	0.0320263	0.00713039
rna266	1074	1039	45.5761	9.97135
rna267	1093	1058	1.22651e-008	2.63523e-009
rna268	2835	2800	1202.36	97.6133
rna269	82	47	0	0
rna270	3679	3644	0.0275596	0.00171921
rna271	3665	3630	2.97244	0.18614
rna272	3761	3726	0	0
rna273	684	649	2	0.700516
rna276	1281	1246	171.883	31.358
rna277	1233	1198	0.000135751	2.57584e-005
rna278	1756	1721	207.083	27.3525
rna279	1185	1150	557.604	110.22
rna274	1924	1889	497.853	59.9103
rna275	1876	1841	0.0567441	0.00700648
rna280	2902	2867	311.042	24.6618
rna281	2690	2655	297.098	25.4371
rna282	4107	4072	297.578	16.6122
rna283	4148	4113	824.182	45.5509
rna284	865	830	17.0999	4.68327
rna286	1476	1441	79	12.4622
rna285	1463	1428	0	0
rna287	2970	2935	764	59.1723
rna288	3322	3287	824	56.985
rna289	859	824	495	136.556
rna290	3663	3628	300.248	18.8125
rna291	3228	3193	200.752	14.292
rna292	940	905	2247	564.4
rna293	3024	2989	264.332	20.1028
rna295	2732	2697	314.056	26.4703
rna294	2706	2671	14.6126	1.24361
rna297	1661	1626	362.968	50.7435
rna296	1635	1600	112.846	16.0325
rna298	2098	2063	47.1859	5.19931
rna299	882	847	157	42.1356
rna300	4532	4497	257.59	13.0208
rna301	4697	4662	23.3198	1.13707
rna302	3685	3650	31.0905	1.93628
rna303	3460	3425	777.389	51.5953
rna304	3386	3351	107.611	7.2999
rna305	3108	3073	935.101	69.1718
rna306	1305	1270	159	28.4594
rna308	1800	1765	276.74	35.6418
rna307	1842	1807	473.26	59.5353
rna309	1404	1369	850.938	141.295
