target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	1	8.31258
rna28333	66	31	0	0
rna28334	63	28	1	8.31258
rna28335	70	35	2	13.3001
rna28336	69	34	6	41.0739
gene12361	1002	967	519	124.921
rna28337	69	34	15	102.685
rna28338	68	33	481.959	3399.3
rna28339	72	37	16	100.65
gene12362	1566	1531	67476	10258.1
rna28340	70	35	8	53.2005
gene12363	678	643	13091	4738.66
rna28341	69	34	2	13.6913
rna28342	69	34	6	41.0739
gene12364	159	124	14	26.2785
gene12365	681	646	429	154.568
gene12366	780	745	1109	346.473
rna28343	66	31	0	0
gene12367	354	319	47	34.2927
rna28344	67	32	8	58.1881
rna28345	69	34	0	0
rna28346	69	34	1	6.84565
gene12368	1665	1630	2903	414.527
rna28347	68	33	2	14.1062
gene12369	1344	1309	4180	743.243
gene12370	264	229	29	29.4752
rna28348	78	43	6	32.4771
rna28349	68	33	6	42.3186
gene12371	504	469	292	144.912
gene12372	1152	1117	14884	3101.42
rna28350	67	32	3	21.8205
gene12373	918	883	1063	280.199
rna28351	71	36	15	96.9801
rna28352	1371	1336	236659	41229.8
rna28353	70	35	10	66.5006
rna28354	786	751	6595	2043.94
rna0	1447	1412	55.3586	9.12524
rna1	835	800	16.7222	4.86517
rna2	1068	1033	35.4947	7.99755
rna3	4225	4190	637.467	35.411
rna4	4189	4154	18.0616	1.012
rna5	4183	4148	1144.44	64.2169
rna6	4099	4064	77.8832	4.46051
rna7	4256	4221	941.378	51.909
rna8	1745	1710	685.571	93.3147
rna9	1848	1813	1673.43	214.834
rna10	1156	1121	297.311	61.7305
rna11	811	776	214.19	64.2437
rna12	2088	2053	212.227	24.0605
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	697.781	94.0963
rna16	1767	1732	176.652	23.7392
rna17	2330	2295	301.839	30.6116
rna18	1595	1560	519	77.4349
rna20	1635	1600	161.785	23.5349
rna19	2736	2701	111.779	9.63227
rna21	1102	1067	12	2.61764
rna22	370	335	37.1856	25.8359
rna23	5269	5234	1844.07	82.0043
rna24	709	674	11	3.79863
rna25	1346	1311	216	38.3482
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	438	49.8511
rna26	2131	2096	0	0
rna31	2378	2343	28.9571	2.87658
rna30	2797	2762	28.8293	2.42943
rna32	2705	2670	1311.21	114.303
rna34	670	635	0	0
rna33	519	484	144	69.2486
rna35	7543	7508	287	8.89716
rna48	2647	2612	1252.26	111.588
rna47	3942	3907	27.1529	1.61758
rna46	2870	2835	0	0
rna45	4248	4213	227.552	12.5714
rna44	4454	4419	62.9054	3.31328
rna43	3106	3071	139.489	10.5719
rna42	2769	2734	0	0
rna40	2940	2905	61.8203	4.95312
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	129.311	10.1202
rna37	3214	3179	0	0
rna36	3212	3177	57.7462	4.23058
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	200.479	16.9126
rna64	2208	2173	82.0966	8.79345
rna65	2212	2177	8.42425	0.900672
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	47.6306	0.769389
rna69	14417	14382	3.89356e-008	6.30117e-010
rna70	14453	14418	1.15485e-008	1.86429e-010
rna71	14407	14372	94.3037	1.52723
rna72	14356	14321	0	0
rna73	14266	14231	454.45	7.43266
rna74	14458	14423	0	0
rna75	14395	14360	983.07	15.934
rna76	14316	14281	160.398	2.61417
rna77	14300	14265	105.53	1.72186
rna78	14089	14054	1718.62	28.4625
rna83	6159	6124	93.238	3.54366
rna81	4544	4509	77.4219	3.99648
rna82	4606	4571	190.079	9.6787
rna80	4421	4386	1321.26	70.1155
rna79	4544	4509	0	0
rna84	1474	1439	53.0133	8.57468
rna85	4011	3976	734.248	42.9824
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1139.72	54.0601
rna91	2164	2129	4.22895	0.462329
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	130.637	7.36937
rna94	1791	1756	4	0.530187
rna95	7798	7763	1186.65	35.5783
rna96	1263	1228	86.1021	16.3196
rna97	1507	1472	3.04156	0.480931
rna98	147	112	2.14704	4.46186
rna99	1089	1054	21	4.63738
rna100	3465	3430	732.563	49.7101
rna101	3014	2979	784.437	61.2888
rna102	2233	2198	1544.72	163.574
rna103	556	521	0	0
rna104	937	902	2	0.51608
rna106	2689	2654	197.341	17.3066
rna105	2799	2764	189.893	15.9906
rna107	4147	4112	483.754	27.382
rna108	3811	3776	120.246	7.41197
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	805.154	113.646
rna112	1416	1381	324.662	54.7182
rna111	1532	1497	412.183	64.0859
rna114	1231	1196	212	41.2571
rna118	2623	2588	23.5786	2.12055
rna117	2429	2394	88.4821	8.60251
rna115	2665	2630	672.939	59.5544
rna116	2757	2722	0	0
rna119	443	408	27	15.4027
rna120	2938	2903	842.273	67.5305
rna121	3327	3292	0	0
rna122	3374	3339	429.727	29.955
rna123	3403	3368	422.948	29.2287
rna124	73	38	0.138146	0.846152
rna125	719	684	499	169.8
rna126	5004	4969	2056.05	96.3072
rna127	1408	1373	40.074	6.79338
rna128	977	942	401.926	99.3091
rna129	72	37	7	44.0342
rna130	2528	2493	261	24.3676
rna131	3012	2977	109	8.522
rna132	4581	4546	19	0.972788
rna136	1963	1928	0	0
rna135	1986	1951	19.8211	2.36464
rna133	1999	1964	566.179	67.0975
rna134	1907	1872	0	0
rna137	3630	3595	38	2.46025
rna138	2375	2340	0	0
rna140	107	72	0	0
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	0	0
rna145	1189	1154	5	1.00846
rna139	2657	2622	18	1.59784
rna146	3248	3213	24	1.73858
rna147	5977	5942	27	1.05761
rna148	4414	4379	0	0
rna149	5848	5813	0	0
rna157	3268	3233	14.5036	1.04415
rna158	899	864	2	0.538778
rna150	6141	6106	14.6348	0.557859
rna151	4784	4749	66.2462	3.24678
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	13.7659	0.732016
rna155	4661	4626	0	0
rna156	4160	4125	70.3531	3.96966
rna159	1629	1594	121.023	17.6715
rna163	82	47	0	0
rna164	1464	1429	13	2.11741
rna165	4796	4761	30.1364	1.47329
rna166	8094	8059	0	0
rna167	7887	7852	28.5409	0.84602
rna168	8169	8134	21.5647	0.617069
rna169	8148	8113	0	0
rna170	8251	8216	0	0
rna160	1804	1769	139.651	18.3743
rna161	2772	2737	613.085	52.1362
rna162	1631	1596	194.402	28.3506
rna171	1399	1364	1.03794	0.177113
rna172	2605	2570	0	0
rna173	2503	2468	513	48.38
rna174	2094	2059	5.66437	0.640309
rna175	1367	1332	37.3356	6.52399
rna187	1426	1391	34.786	5.82065
rna185	1453	1418	0	0
rna186	1487	1452	94.4074	15.1333
rna183	1444	1409	0	0
rna184	1466	1431	0	0
rna182	1163	1128	18.7473	3.86833
rna181	1580	1545	1.88058	0.283307
rna180	2304	2269	28.1891	2.89161
rna179	2288	2253	0	0
rna178	1869	1834	0	0
rna177	2100	2065	4.98966	0.5624
rna176	2071	2036	0	0
rna188	2361	2326	77	7.70504
rna189	2256	2221	43	4.50623
rna190	2140	2105	0	0
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	150.228	31.2196
rna195	1005	970	191.241	45.8885
rna194	1152	1117	4.19505e-006	8.74133e-007
rna193	1015	980	1.025e-005	2.43441e-006
rna197	516	481	225.65	109.19
rna198	1143	1108	3	0.630196
rna199	1149	1114	175	36.5634
rna200	533	498	97	45.3353
rna201	1144	1109	108	22.6666
rna202	7618	7583	1090	33.4564
rna203	2103	2068	186	20.9342
rna204	6766	6731	3857.12	133.376
rna206	1109	1074	0	0
rna205	2111	2076	3	0.336347
rna207	3358	3323	3415.94	239.262
rna208	1894	1859	200.262	25.0734
rna209	7243	7208	70.2052	2.26699
rna213	1431	1396	475.876	79.3419
rna212	2058	2023	7.88589	0.907295
rna210	2024	1989	8.93795	1.04592
rna211	1934	1899	0	0
rna214	4265	4230	1446.11	79.5709
rna215	4217	4182	1104.11	61.4499
rna216	1391	1356	7.41192	1.27223
rna217	2870	2835	164.593	13.513
rna218	942	907	7.32941	1.88086
rna219	1027	992	11.6706	2.73826
rna220	5207	5172	297.929	13.4075
rna221	5212	5177	90.0714	4.04951
rna222	748	713	27	8.8139
rna223	4396	4361	0.112798	0.00602016
rna224	4411	4376	1001.89	53.2887
rna225	1975	1940	412.109	49.4429
rna226	1921	1886	494.202	60.9898
rna227	203	168	3.68867	5.11039
rna228	1441	1406	517.123	85.6057
rna230	895	860	60.877	16.4759
rna229	929	894	0	0
rna231	2383	2348	844.153	83.6791
rna232	6280	6245	106.328	3.96287
rna233	6283	6248	1048.52	39.0597
rna234	597	562	1513	626.609
rna236	2208	2173	380.615	40.7681
