target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	3	23.9791
rna28335	70	35	2	12.7889
rna28336	69	34	3	19.7475
gene12361	1002	967	566	130.997
rna28337	69	34	16	105.32
rna28338	68	33	295.942	2007.07
rna28339	72	37	8	48.3903
gene12362	1566	1531	70570	10316.1
rna28340	70	35	5	31.9722
gene12363	678	643	13347	4645.61
rna28341	69	34	1	6.5825
rna28342	69	34	8	52.66
gene12364	159	124	10	18.0488
gene12365	681	646	528	182.924
gene12366	780	745	1452	436.195
rna28343	66	31	4	28.8781
gene12367	354	319	59	41.3934
rna28344	67	32	10	69.9391
rna28345	69	34	0	0
rna28346	69	34	2	13.165
gene12368	1665	1630	3130	429.761
rna28347	68	33	1	6.78197
gene12369	1344	1309	4971	849.912
gene12370	264	229	39	38.1153
rna28348	78	43	1	5.20477
rna28349	68	33	1	6.78197
gene12371	504	469	282	134.569
gene12372	1152	1117	15606	3126.86
rna28350	67	32	0	0
gene12373	918	883	1342	340.143
rna28351	71	36	28	174.071
rna28352	1371	1336	207965	34838
rna28353	70	35	9	57.5499
rna28354	786	751	6127	1825.9
rna0	1447	1412	74.1174	11.7478
rna1	835	800	24.678	6.90384
rna2	1068	1033	34.9165	7.56485
rna3	4225	4190	840.993	44.9209
rna4	4189	4154	168.201	9.06219
rna5	4183	4148	1025.98	55.3566
rna6	4099	4064	0.00574754	0.000316518
rna7	4256	4221	703.137	37.2816
rna8	1745	1710	434.939	56.9248
rna9	1848	1813	1514.06	186.903
rna10	1156	1121	317.581	63.4044
rna11	811	776	173.158	49.9404
rna12	2088	2053	296.606	32.3341
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	737.993	95.6932
rna16	1767	1732	4.7699	0.616356
rna17	2330	2295	240.891	23.4914
rna18	1595	1560	470	67.4285
rna20	1635	1600	145.239	20.3158
rna19	2736	2701	166.72	13.8145
rna21	1102	1067	13	2.72677
rna22	370	335	23.3456	15.5966
rna23	5269	5234	1619.23	69.238
rna24	709	674	2	0.66411
rna25	1346	1311	236	40.2883
rna29	2262	2227	12.2363	1.2297
rna28	2319	2284	0	0
rna27	2080	2045	394.764	43.203
rna26	2131	2096	0	0
rna31	2378	2343	0	0
rna30	2797	2762	43.0664	3.48968
rna32	2705	2670	1177.93	98.7369
rna34	670	635	0	0
rna33	519	484	155	71.6731
rna35	7543	7508	309	9.21094
rna48	2647	2612	1606.06	137.613
rna47	3942	3907	15.085	0.864114
rna46	2870	2835	40.6507	3.20911
rna45	4248	4213	344.265	18.2882
rna44	4454	4419	0	0
rna43	3106	3071	101.446	7.39306
rna42	2769	2734	0	0
rna40	2940	2905	7.54064	0.580941
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	185.529	13.9617
rna37	3214	3179	0	0
rna36	3212	3177	58.0909	4.09224
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	1	3.44315
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	158.555	12.8617
rna64	2208	2173	1.49005	0.153465
rna65	2212	2177	85.1634	8.75517
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	51.8314	0.805061
rna69	14417	14382	1.32367e-007	2.05983e-009
rna70	14453	14418	0	0
rna71	14407	14372	0	0
rna72	14356	14321	156.873	2.45158
rna73	14266	14231	210.073	3.30373
rna74	14458	14423	6.85257e-005	1.06333e-006
rna75	14395	14360	694.768	10.8282
rna76	14316	14281	0.0317424	0.000497452
rna77	14300	14265	517.404	8.11761
rna78	14089	14054	1449.02	23.0751
rna83	6159	6124	48.7323	1.78095
rna81	4544	4509	146.634	7.27821
rna82	4606	4571	5.5792e-006	2.73168e-007
rna80	4421	4386	1288.63	65.7553
rna79	4544	4509	0	0
rna84	1474	1439	29.3833	4.56993
rna85	4011	3976	661.633	37.2427
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1101.17	50.2234
rna91	2164	2129	6.3823	0.670921
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	65.9265	3.57603
rna94	1791	1756	3	0.382355
rna95	7798	7763	996.538	28.7299
rna96	1263	1228	58.7069	10.6994
rna97	1507	1472	1.0167	0.154581
rna98	147	112	7.64562	15.2779
rna99	1089	1054	13	2.7604
rna100	3465	3430	619.554	40.4254
rna101	3014	2979	848.446	63.7417
rna102	2233	2198	1729.69	176.12
rna103	556	521	0	0
rna104	937	902	1	0.248121
rna106	2689	2654	173.558	14.6357
rna105	2799	2764	184.51	14.9401
rna107	4147	4112	541.612	29.4785
rna108	3811	3776	74.3882	4.40902
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	675.34	91.6583
rna112	1416	1381	311.007	50.4018
rna111	1532	1497	510.653	76.3439
rna114	1231	1196	200	37.4256
rna118	2623	2588	9.67562	0.836728
rna117	2429	2394	0	0
rna115	2665	2630	841.324	71.5942
rna116	2757	2722	0	0
rna119	443	408	26	14.2621
rna120	2938	2903	1011.59	77.9879
rna121	3327	3292	0	0
rna122	3374	3339	181.41	12.1595
rna123	3403	3368	311.888	20.7251
rna124	73	38	0	0
rna125	719	684	398	130.226
