target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	2	12.1175
rna28333	66	31	1	5.47243
rna28334	63	28	2	12.1175
rna28335	70	35	1	4.84701
rna28336	69	34	2	9.97913
gene12361	1002	967	486	85.2612
rna28337	69	34	14	69.8539
rna28338	68	33	326.978	1680.92
rna28339	72	37	18	82.5301
gene12362	1566	1531	98837	10951.8
rna28340	70	35	7	33.9291
gene12363	678	643	18780	4954.8
rna28341	69	34	1	4.98957
rna28342	69	34	4	19.9583
gene12364	159	124	9	12.313
gene12365	681	646	494	129.729
gene12366	780	745	1202	273.71
rna28343	66	31	4	21.8897
gene12367	354	319	40	21.2721
rna28344	67	32	6	31.8085
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	3038	316.186
rna28347	68	33	1	5.14077
gene12369	1344	1309	4709	610.282
gene12370	264	229	30	22.2243
rna28348	78	43	4	15.781
rna28349	68	33	0	0
gene12371	504	469	264	95.4933
gene12372	1152	1117	20369	3093.56
rna28350	67	32	1	5.30142
gene12373	918	883	1079	207.302
rna28351	71	36	8	37.699
rna28352	1371	1336	253444	32182.3
rna28353	70	35	20	96.9402
rna28354	786	751	9375	2117.74
rna0	1447	1412	69.1628	8.30959
rna1	835	800	38.0194	8.06226
rna2	1068	1033	12.8314	2.10725
rna3	4225	4190	444.983	18.0166
rna4	4189	4154	1699.78	69.4175
rna5	4183	4148	6.78717	0.277582
rna6	4099	4064	140.676	5.8723
rna7	4256	4221	767.238	30.8359
rna8	1745	1710	454.87	45.1266
rna9	1848	1813	2007.13	187.81
rna10	1156	1121	469.53	71.0558
rna11	811	776	340.973	74.5418
rna12	2088	2053	294.226	24.3127
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	999.539	98.2428
rna16	1767	1732	173.622	17.0059
rna17	2330	2295	411.111	30.3891
rna18	1595	1560	582	63.2907
rna20	1635	1600	271.931	28.8324
rna19	2736	2701	170.617	10.7161
rna21	1102	1067	18	2.86187
rna22	370	335	59.1188	29.938
rna23	5269	5234	2461.04	79.7676
rna24	709	674	7	1.76189
rna25	1346	1311	305	39.4674
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	566	46.9532
rna26	2131	2096	0	0
rna31	2378	2343	85.3127	6.17708
rna30	2797	2762	0	0
rna32	2705	2670	1768.69	112.378
rna34	670	635	0	0
rna33	519	484	222	77.8125
rna35	7543	7508	225	5.08394
rna48	2647	2612	1105.16	71.7786
rna47	3942	3907	9.03759	0.39242
rna46	2870	2835	0.0409445	0.00245011
rna45	4248	4213	312.771	12.5944
rna44	4454	4419	0.00106135	4.07451e-005
rna43	3106	3071	108.301	5.98268
rna42	2769	2734	0	0
rna40	2940	2905	46.5348	2.71752
rna41	3144	3109	72.2926	3.94471
rna38	2843	2808	0	0
rna39	3009	2974	129.72	7.39962
rna37	3214	3179	127.024	6.77858
rna36	3212	3177	1.50524e-007	8.03769e-009
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	304.532	18.725
rna64	2208	2173	14.5075	1.13259
rna65	2212	2177	80.0872	6.24089
rna66	14474	14439	2.82989e-008	3.32486e-010
rna67	14423	14388	43.4519	0.512331
rna68	14444	14409	52.3421	0.616253
rna69	14417	14382	3.54695e-007	4.18386e-009
rna70	14453	14418	3.89636e-008	4.58454e-010
rna71	14407	14372	55.5857	0.656126
rna72	14356	14321	6.00756e-008	7.1165e-010
rna73	14266	14231	336.125	4.00688
rna74	14458	14423	6.07964e-006	7.15096e-008
rna75	14395	14360	517.741	6.11645
rna76	14316	14281	1.41891	0.0168553
rna77	14300	14265	304.406	3.62012
rna78	14089	14054	1237.93	14.943
rna83	6159	6124	109.136	3.02325
rna81	4544	4509	73.4363	2.76294
rna82	4606	4571	148.168	5.49903
rna80	4421	4386	1742.26	67.3885
rna79	4544	4509	0	0
rna84	1474	1439	19.5701	2.30714
rna85	4011	3976	923.841	39.4178
rna86	4332	4297	0.0837433	0.00330618
rna87	5550	5515	0	0
rna88	5530	5495	177.604	5.48311
rna89	4942	4907	1752.81	60.5982
rna91	2164	2129	6.49751	0.517742
rna92	88	53	4.35406	13.9367
rna93	23	24	0	0
rna90	4161	4126	0	0
rna94	1791	1756	2	0.193218
rna95	7798	7763	1622.77	35.4626
rna96	1263	1228	157.379	21.7415
rna97	1507	1472	4.04545	0.466231
rna98	147	112	9.64622	14.611
rna99	1089	1054	19	3.05812
rna100	3465	3430	1524.03	75.3776
rna101	3014	2979	550.967	31.3759
rna102	2233	2198	2342.48	180.797
rna103	556	521	0	0
rna104	937	902	2	0.376154
rna106	2689	2654	328.42	20.9928
rna105	2799	2764	172.29	10.5746
rna107	4147	4112	538.603	22.2207
rna108	3811	3776	292.397	13.1366
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	866.496	89.1431
rna112	1416	1381	360.254	44.2544
rna111	1532	1497	604.25	68.4758
rna114	1231	1196	280	39.7163
rna118	2623	2588	0	0
rna117	2429	2394	0	0
rna115	2665	2630	1408.4	90.8475
rna116	2757	2722	31.5967	1.96922
rna119	443	408	39	16.2161
rna120	2938	2903	890.293	52.0269
rna121	3327	3292	0	0
rna122	3374	3339	577.707	29.3517
rna123	3403	3368	431.623	21.7407
rna124	73	38	0.322921	1.44163
rna125	719	684	417	103.424
rna126	5004	4969	2262.38	77.2392
rna127	1408	1373	76.0435	9.39579
rna128	977	942	555.956	100.122
rna129	72	37	10	45.8501
rna130	2528	2493	407	27.6958
rna131	3012	2977	43	2.45037
rna132	4581	4546	29	1.08221
rna136	1963	1928	0	0
rna135	1986	1951	39.3134	3.41842
rna133	1999	1964	696.718	60.1807
rna134	1907	1872	14.9691	1.35653
rna137	3630	3595	38	1.79319
rna138	2375	2340	13.278	0.962628
rna140	107	72	0	0
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	3.0028	0.393976
rna145	1189	1154	0	0
rna139	2657	2622	5.722	0.370218
rna146	3248	3213	10	0.527997
rna147	5977	5942	36	1.02781
rna148	4414	4379	8.41246	0.325904
rna149	5848	5813	0	0
rna157	3268	3233	19.2486	1.01003
rna158	899	864	6	1.17809
rna150	6141	6106	0	0
rna151	4784	4749	47.9946	1.71448
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	0	0
rna155	4661	4626	0	0
rna156	4160	4125	23.5929	0.970285
rna159	1629	1594	51.8529	5.51857
rna163	82	47	0	0
rna164	1464	1429	14	1.66203
rna165	4796	4761	23.94	0.853035
