target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	1	6.38988
rna28334	63	28	0	0
rna28335	70	35	1	5.65961
rna28336	69	34	4	23.3043
gene12361	1002	967	507	103.857
rna28337	69	34	8	46.6086
rna28338	68	33	297.957	1788.52
rna28339	72	37	11	58.8906
gene12362	1566	1531	86458	11186.3
rna28340	70	35	5	28.2981
gene12363	678	643	14810	4562.46
rna28341	69	34	0	0
rna28342	69	34	0	0
gene12364	159	124	28	44.7292
gene12365	681	646	356	109.162
gene12366	780	745	999	265.622
rna28343	66	31	0	0
gene12367	354	319	45	27.9432
rna28344	67	32	3	18.5706
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	2746	333.709
rna28347	68	33	1	6.00262
gene12369	1344	1309	4287	648.737
gene12370	264	229	39	33.7352
rna28348	78	43	1	4.60666
rna28349	68	33	1	6.00262
gene12371	504	469	186	78.5588
gene12372	1152	1117	15690	2782.43
rna28350	67	32	0	0
gene12373	918	883	1119	251.029
rna28351	71	36	8	44.0192
rna28352	1371	1336	193117	28633.2
rna28353	70	35	9	50.9365
rna28354	786	751	5397	1423.53
rna0	1447	1412	56.6233	7.94357
rna1	835	800	59.0718	14.6267
rna2	1068	1033	10.8969	2.08957
rna3	4225	4190	603.373	28.525
rna4	4189	4154	1286.73	61.3588
rna5	4183	4148	27.9465	1.33458
rna6	4099	4064	179.027	8.72609
rna7	4256	4221	572.602	26.8715
rna8	1745	1710	591.16	68.48
rna9	1848	1813	1144.84	125.084
rna10	1156	1121	355.718	62.8571
rna11	811	776	266.758	68.0943
rna12	2088	2053	250.938	24.2121
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	673.104	77.2496
rna16	1767	1732	183.759	21.0163
rna17	2330	2295	297.723	25.6971
rna18	1595	1560	443	56.2515
rna20	1635	1600	198.425	24.5658
rna19	2736	2701	176.628	12.9536
rna21	1102	1067	12	2.22778
rna22	370	335	53.2497	31.4867
rna23	5269	5234	1979	74.8974
rna24	709	674	6	1.76338
rna25	1346	1311	237	35.8097
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	361	34.9678
rna26	2131	2096	0	0
rna31	2378	2343	5.39573	0.456176
rna30	2797	2762	35.6411	2.55612
rna32	2705	2670	1349.96	100.153
rna34	670	635	0	0
rna33	519	484	161	65.8924
rna35	7543	7508	157	4.14219
rna48	2647	2612	824.433	62.5225
rna47	3942	3907	30.0963	1.52589
rna46	2870	2835	7.62458e-008	5.32743e-009
rna45	4248	4213	278.531	13.0959
rna44	4454	4419	43.206	1.93675
rna43	3106	3071	61.0911	3.94051
rna42	2769	2734	0	0
rna40	2940	2905	0.00182149	0.000124204
rna41	3144	3109	0.000361548	2.30356e-005
rna38	2843	2808	0	0
rna39	3009	2974	175.604	11.6963
rna37	3214	3179	11.9722	0.745999
rna36	3212	3177	63.244	3.94327
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	1	3.66827
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	1	3.04748
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	1	3.04748
rna62	19	20	0	0
rna63	2794	2759	144.027	10.3407
rna64	2208	2173	125.49	11.4394
rna65	2212	2177	13.4829	1.22681
rna66	14474	14439	2.26629e-007	3.10909e-009
rna67	14423	14388	1.38947e-007	1.91295e-009
rna68	14444	14409	1.26623e-006	1.74074e-008
rna69	14417	14382	2.50139e-006	3.44522e-008
rna70	14453	14418	2.28179e-007	3.13492e-009
rna71	14407	14372	8.79121e-007	1.21168e-008
rna72	14356	14321	134.604	1.86183
rna73	14266	14231	97.4723	1.35675
rna74	14458	14423	0.00444538	6.10531e-005
rna75	14395	14360	548.931	7.57214
rna76	14316	14281	0.0196985	0.000273231
rna77	14300	14265	397.661	5.52199
rna78	14089	14054	905.307	12.76
rna83	6159	6124	144.843	4.68508
rna81	4544	4509	185.488	8.14874
rna82	4606	4571	220.917	9.57352
rna80	4421	4386	1535.75	69.3597
rna79	4544	4509	0	0
rna84	1474	1439	12.7327	1.75272
rna85	4011	3976	909.439	45.3087
rna86	4332	4297	91.4924	4.21769
rna87	5550	5515	0	0
rna88	5530	5495	44.7727	1.61399
rna89	4942	4907	1677.31	67.7098
rna91	2164	2129	8.74403	0.813562
rna92	88	53	4.32324	16.158
rna93	23	24	0	0
rna90	4161	4126	77.8745	3.7387
rna94	1791	1756	0	0
rna95	7798	7763	1327.25	33.8672
rna96	1263	1228	144.666	23.3358
rna97	1507	1472	2.03948	0.274452
rna98	147	112	10.8057	19.1113
rna99	1089	1054	14	2.63113
rna100	3465	3430	1284.69	74.1925
rna101	3014	2979	439.307	29.2114
rna102	2233	2198	1756.04	158.257
rna103	556	521	0	0
rna104	937	902	4	0.878432
rna106	2689	2654	217.023	16.1979
rna105	2799	2764	158.764	11.378
rna107	4147	4112	508.624	24.5018
rna108	3811	3776	221.376	11.6132
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	808.609	97.1344
rna112	1416	1381	177.695	25.4881
rna111	1532	1497	565.695	74.8541
rna114	1231	1196	187	30.9717
rna118	2623	2588	7.16602	0.54849
rna117	2429	2394	1.20793e-005	9.99477e-007
rna115	2665	2630	1098.46	82.7337
rna116	2757	2722	58.3764	4.24819
rna119	443	408	37	17.9637
