target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	2	12.9636
rna28334	63	28	0	0
rna28335	70	35	0	0
rna28336	69	34	0	0
gene12361	1002	967	399	82.9094
rna28337	69	34	12	70.9185
rna28338	68	33	222.973	1357.67
rna28339	72	37	14	76.0298
gene12362	1566	1531	65792	8634.86
rna28340	70	35	0	0
gene12363	678	643	11584	3619.97
rna28341	69	34	1	5.90988
rna28342	69	34	2	11.8198
gene12364	159	124	5	8.10225
gene12365	681	646	347	107.933
gene12366	780	745	922	248.675
rna28343	66	31	1	6.4818
gene12367	354	319	34	21.4164
rna28344	67	32	0	0
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	2478	305.472
rna28347	68	33	10	60.8897
gene12369	1344	1309	3416	524.367
gene12370	264	229	15	13.1617
rna28348	78	43	3	14.0188
rna28349	68	33	2	12.1779
gene12371	504	469	188	80.5457
gene12372	1152	1117	13105	2357.44
rna28350	67	32	1	6.27925
gene12373	918	883	856	194.792
rna28351	71	36	4	22.3262
rna28352	1371	1336	186096	27989
rna28353	70	35	11	63.1513
rna28354	786	751	5144	1376.32
rna0	1447	1412	35.2003	5.00921
rna1	835	800	38.2649	9.61098
rna2	1068	1033	16.5954	3.22809
rna3	4225	4190	647.617	31.0572
rna4	4189	4154	1279.86	61.9089
rna5	4183	4148	24.7448	1.19868
rna6	4099	4064	78.2055	3.8667
rna7	4256	4221	982.749	46.7826
rna8	1745	1710	600.873	70.6064
rna9	1848	1813	1600.13	177.343
rna10	1156	1121	315.56	56.5633
rna11	811	776	166.866	43.2079
rna12	2088	2053	354.819	34.7276
rna13	1866	1831	0	0
rna14	1817	1782	10.4039	1.17313
rna15	1761	1726	695.127	80.9247
rna16	1767	1732	116.003	13.4579
rna17	2330	2295	266.221	23.3087
rna18	1595	1560	519	66.8498
rna20	1635	1600	213.309	26.7884
rna19	2736	2701	185.172	13.7756
rna21	1102	1067	15	2.82478
rna22	370	335	47.864	28.7092
rna23	5269	5234	2185.1	83.8871
rna24	709	674	4	1.1925
rna25	1346	1311	238	36.4781
rna29	2262	2227	12.2363	1.10404
rna28	2319	2284	0	0
rna27	2080	2045	343.764	33.7772
rna26	2131	2096	0	0
rna31	2378	2343	68.4977	5.87437
rna30	2797	2762	81.902	5.95838
rna32	2705	2670	1407.6	105.932
rna34	670	635	0	0
rna33	519	484	123	51.0643
rna35	7543	7508	242	6.47662
rna48	2647	2612	940.938	72.3845
rna47	3942	3907	30.1699	1.55163
rna46	2870	2835	173.141	12.2717
rna45	4248	4213	321.039	15.3117
rna44	4454	4419	0.00130197	5.92016e-005
rna43	3106	3071	111.077	7.26775
rna42	2769	2734	0	0
rna40	2940	2905	0.0196548	0.00135951
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	186.866	12.6254
rna37	3214	3179	4.09325e-007	2.58723e-008
rna36	3212	3177	67.3565	4.2601
rna49	84	49	2	8.20146
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	208.115	15.1569
rna64	2208	2173	52.5515	4.85941
rna65	2212	2177	5.33334	0.492264
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	41.6055	0.580196
rna69	14417	14382	0	0
rna70	14453	14418	78.676	1.09647
rna71	14407	14372	202.738	2.83449
rna72	14356	14321	154.359	2.16579
rna73	14266	14231	466.367	6.58491
rna74	14458	14423	2.38968e-008	3.32921e-010
rna75	14395	14360	1552.12	21.7184
rna76	14316	14281	0.625855	0.00880587
rna77	14300	14265	599.108	8.43899
rna78	14089	14054	241.405	3.45146
rna83	6159	6124	91.6259	3.00636
rna81	4544	4509	491.257	21.892
rna82	4606	4571	64.2189	2.82299
rna80	4421	4386	1346.58	61.6909
rna79	4544	4509	73.3171	3.26725
rna84	1474	1439	17.8815	2.4969
rna85	4011	3976	841.517	42.5279
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	25.2049	0.921669
rna89	4942	4907	1679.1	68.757
rna91	2164	2129	7.33445	0.692229
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	67.5561	3.28998
rna94	1791	1756	3	0.343285
rna95	7798	7763	1380.03	35.7203
rna96	1263	1228	115.211	18.8518
rna97	1507	1472	7.07644	0.965972
rna98	147	112	6.49215	11.6474
rna99	1089	1054	12	2.28769
rna100	3465	3430	1037.75	60.7931
rna101	3014	2979	566.254	38.1943
rna102	2233	2198	1509.8	138.022
rna103	556	521	0	0
rna104	937	902	3	0.668301
rna106	2689	2654	193.475	14.6481
rna105	2799	2764	204.521	14.8682
rna107	4147	4112	527.767	25.7897
rna108	3811	3776	147.233	7.83483
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	480.475	58.5474
rna112	1416	1381	411.075	59.8115
rna111	1532	1497	462.45	62.0727
rna114	1231	1196	165	27.7211
rna118	2623	2588	0	0
rna117	2429	2394	0.000606429	5.08995e-005
rna115	2665	2630	909.516	69.4884
rna116	2757	2722	21.483	1.58586
rna119	443	408	44	21.6696
rna120	2938	2903	705.565	48.8369
rna121	3327	3292	4.1419e-006	2.52811e-007
rna122	3374	3339	428.435	25.7825
