target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	1	7.95251
rna28333	66	31	0	0
rna28334	63	28	1	7.95251
rna28335	70	35	1	6.36201
rna28336	69	34	1	6.54912
gene12361	1002	967	431	99.246
rna28337	69	34	10	65.4912
rna28338	68	33	201.967	1362.79
rna28339	72	37	7	42.1268
gene12362	1566	1531	60208	8756.71
rna28340	70	35	6	38.172
gene12363	678	643	8967	3105.26
rna28341	69	34	4	26.1965
rna28342	69	34	3	19.6474
gene12364	159	124	8	14.3658
gene12365	681	646	326	112.369
gene12366	780	745	945	282.447
rna28343	66	31	0	0
gene12367	354	319	44	30.7131
rna28344	67	32	3	20.8753
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	2952	403.265
rna28347	68	33	6	40.4855
gene12369	1344	1309	4334	737.244
gene12370	264	229	47	45.7009
rna28348	78	43	3	15.5351
rna28349	68	33	2	13.4952
gene12371	504	469	224	106.35
gene12372	1152	1117	11624	2317.21
rna28350	67	32	1	6.95844
gene12373	918	883	1227.98	309.667
rna28351	71	36	20	123.706
rna28352	1371	1336	168496	28083.1
rna28353	70	35	10	63.6201
rna28354	786	751	5799	1719.39
rna0	1447	1412	43.9097	6.92449
rna1	835	800	24.8436	6.9149
rna2	1068	1033	26.4603	5.70371
rna3	4225	4190	844.311	44.8694
rna4	4189	4154	434.587	23.2955
rna5	4183	4148	370.182	19.8718
rna6	4099	4064	260.753	14.2869
rna7	4256	4221	683.953	36.0805
rna8	1745	1710	512.437	66.7277
rna9	1848	1813	1335.56	164.032
rna10	1156	1121	436.825	86.7689
rna11	811	776	142.612	40.9221
rna12	2088	2053	295.526	32.053
rna13	1866	1831	0	0
rna14	1817	1782	8.58825	1.07315
rna15	1761	1726	824.477	106.365
rna16	1767	1732	148.206	19.0537
rna17	2330	2295	300.766	29.1815
rna18	1595	1560	501	71.5114
rna20	1635	1600	210.047	29.232
rna19	2736	2701	257.743	21.2483
rna21	1102	1067	14	2.92163
rna22	370	335	73.517	48.8658
rna23	5269	5234	2298.5	97.7851
rna24	709	674	6	1.98223
rna25	1346	1311	189	32.1012
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	357	38.872
rna26	2131	2096	0	0
rna31	2378	2343	598.466	56.8761
rna30	2797	2762	17.3989	1.40269
rna32	2705	2670	1118.13	93.2492
rna34	670	635	0	0
rna33	519	484	132	60.7282
rna35	7543	7508	186	5.51634
rna48	2647	2612	824.816	70.3146
rna47	3942	3907	36.204	2.06336
rna46	2870	2835	0.319885	0.0251249
rna45	4248	4213	234.068	12.3712
rna44	4454	4419	94.4159	4.75755
rna43	3106	3071	102.591	7.43858
rna42	2769	2734	0	0
rna40	2940	2905	21.3812	1.63888
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	123.211	9.22509
rna37	3214	3179	0	0
rna36	3212	3177	80.7233	5.65775
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	197.147	15.9111
rna64	2208	2173	61.1931	6.27054
rna65	2212	2177	6.65989	0.681194
rna66	14474	14439	1.16687e-008	1.79948e-010
rna67	14423	14388	84.7543	1.31167
rna68	14444	14409	1.43341e-007	2.21513e-009
rna69	14417	14382	6.37652e-007	9.87248e-009
rna70	14453	14418	1.00729e-008	1.55564e-010
rna71	14407	14372	5.50978e-007	8.53649e-009
rna72	14356	14321	53.6016	0.833426
rna73	14266	14231	64.585	1.01055
rna74	14458	14423	0.000288945	4.46089e-006
rna75	14395	14360	967.12	14.9964
rna76	14316	14281	0.00935754	0.000145903
rna77	14300	14265	234.458	3.65979
rna78	14089	14054	1156.47	18.323
rna83	6159	6124	105.292	3.82844
rna81	4544	4509	7.26555	0.358798
rna82	4606	4571	266.931	13.0032
rna80	4421	4386	1531.51	77.7524
rna79	4544	4509	0	0
rna84	1474	1439	5.87227	0.908673
rna85	4011	3976	832	46.595
rna86	4332	4297	103.015	5.33823
rna87	5550	5515	0	0
rna88	5530	5495	39.0418	1.58206
rna89	4942	4907	2061.21	93.5338
rna91	2164	2129	3.47112	0.363041
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	29.4278	1.58814
rna94	1791	1756	4	0.507221
rna95	7798	7763	1340.79	38.4585
rna96	1263	1228	157.799	28.6133
rna97	1507	1472	1.01464	0.153485
rna98	147	112	11.6079	23.078
rna99	1089	1054	17	3.59145
rna100	3465	3430	1604.71	104.175
rna101	3014	2979	261.291	19.5306
rna102	2233	2198	1240.38	125.658
rna103	556	521	0	0
rna104	937	902	1	0.246863
rna106	2689	2654	298.272	25.0249
rna105	2799	2764	134.999	10.8756
rna107	4147	4112	375.072	20.3106
rna108	3811	3776	327.928	19.3379
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	764.002	103.166
rna112	1416	1381	250.733	40.4278
rna111	1532	1497	433.264	64.4456
rna114	1231	1196	161	29.9748
rna118	2623	2588	20.7117	1.78203
rna117	2429	2394	68.0207	6.32673
rna115	2665	2630	1002.27	84.8575
rna116	2757	2722	0	0
rna119	443	408	43	23.4677
rna120	2938	2903	678.973	52.0796
rna121	3327	3292	0	0
rna122	3374	3339	364.027	24.2761
rna123	3403	3368	311.636	20.6033
rna124	73	38	0.160029	0.937731
rna125	719	684	226	73.5723
rna126	5004	4969	1452.36	65.0831
rna127	1408	1373	36.0778	5.85101
rna128	977	942	397.922	94.061
rna129	72	37	4	24.0725
rna130	2528	2493	345	30.8148
rna131	3012	2977	246	18.4
rna132	4581	4546	40	1.95926
rna136	1963	1928	5.64508	0.651966
rna135	1986	1951	24.6566	2.81409
rna133	1999	1964	561.253	63.6325
rna134	1907	1872	0	0
rna137	3630	3595	27.4456	1.69995
rna138	2375	2340	3.33463	0.317317
rna140	107	72	0	0
rna141	22	23	0	0
rna142	119	84	0	0
rna143	21	22	0	0
rna144	1328	1293	0	0
rna145	1189	1154	2.00083	0.38607
rna139	2657	2622	2.66537	0.226354
rna146	3248	3213	14	0.97024
rna147	5977	5942	36	1.34906
rna148	4414	4379	0	0
rna149	5848	5813	0	0
rna157	3268	3233	5.9729	0.411379
rna158	899	864	3	0.77316
rna150	6141	6106	0	0
rna151	4784	4749	39.7058	1.86172
rna152	5907	5872	0	0
rna153	4704	4669	0	0
rna154	4412	4377	0	0
rna155	4661	4626	0	0
rna156	4160	4125	13.2942	0.717628
rna159	1629	1594	35.8434	5.00706
rna163	82	47	0	0
rna164	1464	1429	5	0.779112
rna165	4796	4761	42.4336	1.98461
rna166	8094	8059	0	0
rna167	7887	7852	15.7772	0.447415
rna168	8169	8134	0	0
rna169	8148	8113	0	0
rna170	8251	8216	0	0
rna160	1804	1769	0	0
rna161	2772	2737	392.42	31.9255
rna162	1631	1596	18.2492	2.54608
rna171	1399	1364	5.36924	0.876518
rna172	2605	2570	0	0
rna173	2503	2468	556	50.1639
rna174	2094	2059	0	0
rna175	1367	1332	38	6.35245
rna187	1426	1391	25.3352	4.05563
rna185	1453	1418	0	0
rna186	1487	1452	38.4153	5.89115
rna183	1444	1409	0	0
rna184	1466	1431	0	0
rna182	1163	1128	0	0
rna181	1580	1545	0.192713	0.0277744
rna180	2304	2269	18.4275	1.8084
rna179	2288	2253	0	0
rna178	1869	1834	0	0
rna177	2100	2065	5.6293	0.607011
rna176	2071	2036	0	0
rna188	2361	2326	97	9.2859
rna189	2256	2221	50.999	5.11299
rna190	2140	2105	0.00104547	0.000110591
rna191	1955	1920	0	0
rna192	2067	2032	0	0
rna196	1155	1120	194.465	38.662
rna195	1005	970	246.152	56.5059
rna194	1152	1117	0.00865647	0.00172564
rna193	1015	980	0.00104536	0.000237522
rna197	516	481	264.419	122.408
rna198	1143	1108	6	1.2058
rna199	1149	1114	189	37.778
rna200	533	498	111	49.6313
rna201	1144	1109	80	16.0628
rna202	7618	7583	2232	65.5413
rna203	2103	2068	178	19.166
rna204	6766	6731	6582.37	217.753
rna206	1109	1074	0	0
rna205	2111	2076	9	0.965333
rna207	3358	3323	3188.81	213.678
rna208	1894	1859	360.404	43.169
rna209	7243	7208	88.8098	2.74352
rna213	1431	1396	479.492	76.4818
rna212	2058	2023	9.69846	1.0675
rna210	2024	1989	0	0
rna211	1934	1899	0	0
rna214	4265	4230	2419.49	127.363
rna215	4217	4182	196.408	10.4577
rna216	1391	1356	4.86139	0.798294
rna217	2870	2835	55.9624	4.39547
rna218	942	907	0.00119404	0.000293139
rna219	1027	992	21.9988	4.93798
rna220	5207	5172	602.999	25.9609
rna221	5212	5177	0.000569146	2.44798e-005
rna222	748	713	20	6.24601
rna223	4396	4361	1.51094	0.0771477
rna224	4411	4376	1004.49	51.1128
rna225	1975	1940	554.738	63.672
rna226	1921	1886	630.132	74.3964
rna227	203	168	6.12999	8.1248
rna228	1441	1406	356.322	56.4312
rna230	895	860	43.6779	11.309
rna229	929	894	0	0
rna231	2383	2348	629.804	59.7268
rna232	6280	6245	0.703728	0.025092
rna233	6283	6248	1311.49	46.7398
rna234	597	562	1348	534.091
rna236	2208	2173	528	54.1049
rna235	2236	2201	0	0
rna237	1266	1231	5	0.904428
rna238	4947	4912	222.722	10.0964
rna245	1423	1388	13	2.08553
rna239	4476	4441	552.648	27.7096
rna240	4697	4662	50.951	2.43356
rna246	1039	1004	8	1.77426
rna247	1165	1130	0	0
rna241	5124	5089	11.9182	0.521482
rna242	5164	5129	0.0105444	0.000457775
rna243	4837	4802	21.7496	1.00854
rna244	4832	4797	0	0
rna249	349	314	1.58524	1.12415
rna248	620	585	2.09311	0.796705
rna253	2641	2606	125.958	10.7625
rna250	2963	2928	9.43906e-005	7.17827e-006
rna251	2966	2931	33.3616	2.5345
rna252	3231	3196	0.00169648	0.000118196
rna254	955	920	8	1.93626
rna255	265	230	0	0
rna256	2577	2542	24	2.10231
rna257	715	680	14	4.58439
rna260	2686	2651	0.00072691	6.10566e-005
rna258	2685	2650	39.7627	3.34112
