target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	2	13.2806
rna28336	69	34	4	27.3425
gene12361	1002	967	454	109.115
rna28337	69	34	9	61.5206
rna28338	68	33	399.941	2816.69
rna28339	72	37	8	50.2511
gene12362	1566	1531	73442	11148.8
rna28340	70	35	2	13.2806
gene12363	678	643	14804	5350.88
rna28341	69	34	1	6.83562
rna28342	69	34	2	13.6712
gene12364	159	124	13	24.3657
gene12365	681	646	357	128.438
gene12366	780	745	941	293.556
rna28343	66	31	3	22.4914
gene12367	354	319	30	21.8568
rna28344	67	32	11	79.8913
rna28345	69	34	0	0
rna28346	69	34	1	6.83562
gene12368	1665	1630	2492	355.318
rna28347	68	33	3	21.1283
gene12369	1344	1309	3397	603.133
gene12370	264	229	21	21.3128
rna28348	78	43	3	16.2147
rna28349	68	33	4	28.171
gene12371	504	469	251	124.382
gene12372	1152	1117	15114	3144.73
rna28350	67	32	0	0
gene12373	918	883	884	232.674
rna28351	71	36	6	38.7352
rna28352	1371	1336	199554	34714.4
rna28353	70	35	19	126.166
rna28354	786	751	8207	2539.81
rna0	1447	1412	56.0298	9.22234
rna1	835	800	30.3533	8.81805
rna2	1068	1033	20.9045	4.70323
rna3	4225	4190	486.211	26.9692
rna4	4189	4154	938.425	52.5037
rna5	4183	4148	3.324	0.186242
rna6	4099	4064	183.913	10.5176
rna7	4256	4221	696.84	38.3685
rna8	1745	1710	341.069	46.3557
rna9	1848	1813	1684.93	215.994
rna10	1156	1121	341.661	70.8348
rna11	811	776	246.489	73.8233
rna12	2088	2053	260.609	29.5024
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	753.131	101.411
rna16	1767	1732	15.9379	2.13865
rna17	2330	2295	304.173	30.8031
rna18	1595	1560	441	65.7008
rna20	1635	1600	132.992	19.318
rna19	2736	2701	140.128	12.0575
rna21	1102	1067	11	2.39599
rna22	370	335	28.833	20.0033
rna23	5269	5234	1629.35	72.3499
rna24	709	674	11	3.79306
rna25	1346	1311	245	43.4331
rna29	2262	2227	12.2363	1.27698
rna28	2319	2284	0	0
rna27	2080	2045	386.764	43.9551
rna26	2131	2096	0	0
rna31	2378	2343	0	0
rna30	2797	2762	19.824	1.66811
rna32	2705	2670	1241.18	108.039
rna34	670	635	0	0
rna33	519	484	189	90.7556
rna35	7543	7508	215	6.65535
rna48	2647	2612	935.985	83.2823
rna47	3942	3907	33.1281	1.97066
rna46	2870	2835	1.40692	0.115338
rna45	4248	4213	49.5453	2.73318
rna44	4454	4419	190.855	10.0378
rna43	3106	3071	89.3244	6.76001
rna42	2769	2734	0	0
rna40	2940	2905	0.000621112	4.96913e-005
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	233.89	18.278
rna37	3214	3179	0	0
rna36	3212	3177	0	0
rna49	84	49	1	4.74308
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	1	3.57556
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	214.213	18.0448
rna64	2208	2173	62.2885	6.662
rna65	2212	2177	6.49833	0.693746
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	0	0
rna69	14417	14382	46.8732	0.757465
rna70	14453	14418	43.5149	0.70144
rna71	14407	14372	48.2768	0.780689
rna72	14356	14321	0	0
rna73	14266	14231	167.829	2.74087
rna74	14458	14423	1.93761e-007	3.12226e-009
rna75	14395	14360	645.01	10.4392
rna76	14316	14281	0.652435	0.0106178
rna77	14300	14265	709.106	11.553
rna78	14089	14054	621.737	10.2817
rna83	6159	6124	124.032	4.70714
rna81	4544	4509	146.634	7.55809
rna82	4606	4571	7.53448e-006	3.83088e-007
rna80	4421	4386	1402.33	74.3087
rna79	4544	4509	0	0
rna84	1474	1439	36.1661	5.84115
rna85	4011	3976	670.532	39.195
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1093.05	51.7704
rna91	2164	2129	2.05169	0.223972
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	101.386	5.7109
rna94	1791	1756	3	0.397058
rna95	7798	7763	1231.57	36.8712
rna96	1263	1228	75.5576	14.3
rna97	1507	1472	3.04292	0.48044
rna98	147	112	0.108756	0.225679
rna99	1089	1054	14	3.08706
rna100	3465	3430	678.373	45.9655
rna101	3014	2979	630.627	49.1993
rna102	2233	2198	1780.8	188.298
rna103	556	521	1	0.446087
rna104	937	902	0	0
rna106	2689	2654	249.242	21.8262
rna105	2799	2764	148.401	12.4783
rna107	4147	4112	375.301	21.2121
rna108	3811	3776	147.699	9.09082
rna109	135	100	1	2.32411
rna110	21	22	0	0
rna113	1684	1649	688.937	97.0993
rna112	1416	1381	428.392	72.0948
rna111	1532	1497	493.671	76.6431
rna114	1231	1196	190	36.9215
rna118	2623	2588	20.7155	1.86032
rna117	2429	2394	26.4835	2.57103
rna115	2665	2630	687.801	60.7805
rna116	2757	2722	0	0
rna119	443	408	27	15.3801
rna120	2938	2903	713.745	57.1417
rna121	3327	3292	0	0
rna122	3374	3339	375.255	26.1196
rna123	3403	3368	341.517	23.5666
rna124	73	38	0.318158	1.94588
rna125	719	684	330	112.128
