target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	2	17.4153
rna28336	69	34	4	35.855
gene12361	1002	967	316	99.5932
rna28337	69	34	7	62.7463
rna28338	68	33	99.9528	923.103
rna28339	72	37	4	32.9479
gene12362	1566	1531	49601	9873.8
rna28340	70	35	2	17.4153
gene12363	678	643	9065	4296.61
rna28341	69	34	0	0
rna28342	69	34	2	17.9275
gene12364	159	124	5	12.289
gene12365	681	646	245	115.585
gene12366	780	745	674	275.723
rna28343	66	31	4	39.3249
gene12367	354	319	33	31.5277
rna28344	67	32	2	19.048
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	1632	305.142
rna28347	68	33	2	18.4708
gene12369	1344	1309	2583	601.387
gene12370	264	229	24	31.9407
rna28348	78	43	1	7.08762
rna28349	68	33	0	0
gene12371	504	469	88	57.1846
gene12372	1152	1117	9469	2583.57
rna28350	67	32	2	19.048
gene12373	918	883	909	313.742
rna28351	71	36	6	50.7946
rna28352	1371	1336	138312	31551.7
rna28353	70	35	4	34.8306
rna28354	786	751	3435	1393.98
rna0	1447	1412	53.0653	11.4537
rna1	835	800	28.9383	11.0243
rna2	1068	1033	0	0
rna3	4225	4190	307.906	22.3962
rna4	4189	4154	558.502	40.9758
rna5	4183	4148	18.7653	1.37875
rna6	4099	4064	288.304	21.6205
rna7	4256	4221	496.519	35.85
rna8	1745	1710	90.8966	16.2002
rna9	1848	1813	1186.1	199.386
rna10	1156	1121	200.262	54.4454
rna11	811	776	156.371	61.4134
rna12	2088	2053	151.381	22.4725
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	436.841	77.135
rna16	1767	1732	99.1207	17.4416
rna17	2330	2295	172.025	22.8442
rna18	1595	1560	274	53.5297
rna20	1635	1600	123.582	23.5399
rna19	2736	2701	125.626	14.1751
rna21	1102	1067	8	2.28504
rna22	370	335	38.7525	35.2553
rna23	5269	5234	1312.06	76.3993
rna24	709	674	2	0.904355
rna25	1346	1311	174	40.4497
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	227	33.83
rna26	2131	2096	0	0
rna31	2378	2343	3.43145	0.446349
rna30	2797	2762	86.418	9.53564
rna32	2705	2670	815.151	93.0455
rna34	670	635	0	0
rna33	519	484	136	85.6372
rna35	7543	7508	165	6.69775
rna48	2647	2612	630.058	73.5151
rna47	3942	3907	18.1019	1.41205
rna46	2870	2835	7.45026e-008	8.00917e-009
rna45	4248	4213	231.57	16.7518
rna44	4454	4419	0	0
rna43	3106	3071	93.6691	9.29578
rna42	2769	2734	0	0
rna40	2940	2905	10.8208	1.13523
rna41	3144	3109	9.33646	0.915231
rna38	2843	2808	0	0
rna39	3009	2974	86.6486	8.87952
rna37	3214	3179	44.1218	4.22991
rna36	3212	3177	4.03912e-008	3.8747e-009
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	1	4.68873
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	119.373	13.1863
rna64	2208	2173	0.0405523	0.00568755
rna65	2212	2177	43.6906	6.11643
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	0	0
rna69	14417	14382	0	0
rna70	14453	14418	0	0
rna71	14407	14372	0	0
rna72	14356	14321	173.479	3.69184
rna73	14266	14231	184.931	3.96043
rna74	14458	14423	6.47308e-007	1.36781e-008
rna75	14395	14360	542.279	11.509
rna76	14316	14281	0.00810367	0.000172939
rna77	14300	14265	235.099	5.02283
rna78	14089	14054	754.204	16.3553
rna83	6159	6124	54.0302	2.68887
rna81	4544	4509	183.885	12.429
rna82	4606	4571	73.725	4.91556
rna80	4421	4386	916.701	63.6983
rna79	4544	4509	36.6585	2.47779
rna84	1474	1439	21.2952	4.51014
rna85	4011	3976	434	33.2669
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	37.6513	2.08824
rna89	4942	4907	962.309	59.7679
rna91	2164	2129	1.08246	0.154955
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	74.3637	5.49289
rna94	1791	1756	1	0.173558
rna95	7798	7763	821.102	32.2357
rna96	1263	1228	61.9055	15.3638
rna97	1507	1472	0	0
rna98	147	112	7.35389	20.011
rna99	1089	1054	16	4.62646
rna100	3465	3430	594.829	52.8527
rna101	3014	2979	409.171	41.8604
rna102	2233	2198	931.856	129.208
rna103	556	521	0	0
rna104	937	902	4	1.35152
rna106	2689	2654	150.673	17.3023
rna105	2799	2764	123.095	13.5729
rna107	4147	4112	278.508	20.6421
rna108	3811	3776	136.492	11.0165
rna109	135	100	1	3.04768
rna110	21	22	0	0
rna113	1684	1649	473.179	87.4528
rna112	1416	1381	34.5795	7.63122
rna111	1532	1497	655.241	133.398
rna114	1231	1196	115	29.3046
rna118	2623	2588	19.1138	2.25088
rna117	2429	2394	0	0
rna115	2665	2630	512.886	59.4339
rna116	2757	2722	0	0
rna119	443	408	23	17.1805
rna120	2938	2903	509.275	53.4656
rna121	3327	3292	0	0
rna122	3374	3339	156.725	14.3051
rna123	3403	3368	222.938	20.1735
rna124	73	38	0.157193	1.26072
rna125	719	684	205	91.3412
