target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	0	0
rna28333	66	31	0	0
rna28334	63	28	1	11.0661
rna28335	70	35	0	0
rna28336	69	34	4	36.453
gene12361	1002	967	328	105.099
rna28337	69	34	12	109.359
rna28338	68	33	117.979	1107.76
rna28339	72	37	5	41.8717
gene12362	1566	1531	48471	9809.77
rna28340	70	35	2	17.7057
gene12363	678	643	8809	4244.9
rna28341	69	34	3	27.3397
rna28342	69	34	0	0
gene12364	159	124	2	4.99759
gene12365	681	646	218	104.562
gene12366	780	745	713	296.541
rna28343	66	31	0	0
gene12367	354	319	35	33.9961
rna28344	67	32	4	38.7313
rna28345	69	34	0	0
rna28346	69	34	1	9.11324
gene12368	1665	1630	1665	316.504
rna28347	68	33	2	18.7788
gene12369	1344	1309	2543	601.948
gene12370	264	229	21	28.4142
rna28348	78	43	0	0
rna28349	68	33	0	0
gene12371	504	469	92	60.7809
gene12372	1152	1117	9197	2551.2
rna28350	67	32	0	0
gene12373	918	883	988	346.695
rna28351	71	36	9	77.4626
rna28352	1371	1336	135916	31522.2
rna28353	70	35	4	35.4115
rna28354	786	751	3363	1387.52
rna0	1447	1412	20.9618	4.59987
rna1	835	800	38.4907	14.908
rna2	1068	1033	12.9217	3.8759
rna3	4225	4190	334.888	24.765
rna4	4189	4154	493.514	36.8116
rna5	4183	4148	383.219	28.6259
rna6	4099	4064	1.34695e-005	1.02695e-006
rna7	4256	4221	483.494	35.4918
rna8	1745	1710	159.348	28.8737
rna9	1848	1813	1099.65	187.936
rna10	1156	1121	230.409	63.6863
rna11	811	776	105.502	42.1261
rna12	2088	2053	161.524	24.3781
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	503.319	90.3555
rna16	1767	1732	1.66978	0.298719
rna17	2330	2295	185.575	25.0547
rna18	1595	1560	271	53.8266
rna20	1635	1600	126.95	24.5846
rna19	2736	2701	133.868	15.3569
rna21	1102	1067	10	2.90394
rna22	370	335	29.2262	27.0321
rna23	5269	5234	1328.06	78.6208
rna24	709	674	2	0.919437
rna25	1346	1311	155	36.6337
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	227	34.3941
rna26	2131	2096	0	0
rna31	2378	2343	0	0
rna30	2797	2762	0	0
rna32	2705	2670	899	104.328
rna34	670	635	0	0
rna33	519	484	136	87.0654
rna35	7543	7508	148	6.10786
rna48	2647	2612	555.137	65.8535
rna47	3942	3907	33.1865	2.6319
rna46	2870	2835	19.2808	2.10729
rna45	4248	4213	203.499	14.9666
rna44	4454	4419	7.4426	0.521859
rna43	3106	3071	91.8526	9.26752
rna42	2769	2734	0	0
rna40	2940	2905	0.175663	0.0187364
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	100.512	10.472
rna37	3214	3179	0	0
rna36	3212	3177	58.3048	5.68642
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	154.896	17.3956
rna64	2208	2173	21.6223	3.08314
rna65	2212	2177	2.48215	0.353282
rna66	14474	14439	0	0
rna67	14423	14388	1.30926e-008	2.81953e-010
rna68	14444	14409	0	0
rna69	14417	14382	0	0
rna70	14453	14418	0	0
rna71	14407	14372	96.9683	2.09057
rna72	14356	14321	54.8794	1.18737
rna73	14266	14231	71.967	1.56693
rna74	14458	14423	8.74935e-005	1.87963e-006
rna75	14395	14360	700.325	15.1111
rna76	14316	14281	0.0169702	0.000368197
rna77	14300	14265	410.138	8.90861
rna78	14089	14054	625.705	13.795
rna83	6159	6124	72.4252	3.66443
rna81	4544	4509	52.8231	3.62991
rna82	4606	4571	285.839	19.3759
rna80	4421	4386	957.913	67.672
rna79	4544	4509	0	0
rna84	1474	1439	13.8532	2.98292
rna85	4011	3976	422.829	32.9511
rna86	4332	4297	16.0977	1.16078
rna87	5550	5515	0	0
rna88	5530	5495	12.4217	0.700431
rna89	4942	4907	885.871	55.9379
rna91	2164	2129	3.22558	0.469445
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	83.294	6.25513
rna94	1791	1756	3	0.529357
rna95	7798	7763	789.348	31.5058
rna96	1263	1228	70.607	17.8156
rna97	1507	1472	0	0
rna98	147	112	4.56027	12.6161
rna99	1089	1054	8	2.3518
rna100	3465	3430	598.716	54.0852
rna101	3014	2979	407.284	42.3622
rna102	2233	2198	960.899	135.457
rna103	556	521	0	0
rna104	937	902	2	0.687029
rna106	2689	2654	128.574	15.0108
rna105	2799	2764	86.7279	9.72238
rna107	4147	4112	322.721	24.3179
rna108	3811	3776	105.279	8.63897
rna109	135	100	1	3.0985
rna110	21	22	0	0
rna113	1684	1649	596.164	112.02
rna112	1416	1381	227.344	51.0084
rna111	1532	1497	254.491	52.6748
rna114	1231	1196	137	35.4929
rna118	2623	2588	0	0
rna117	2429	2394	24.7423	3.20234
rna115	2665	2630	553.257	65.1814
rna116	2757	2722	0.000225054	2.56183e-005
rna119	443	408	22	16.7076
rna120	2938	2903	556.621	59.4107
rna121	3327	3292	0.215205	0.0202555
rna122	3374	3339	151.164	14.0276
rna123	3403	3368	235.841	21.697
rna124	73	38	0	0
rna125	719	684	216	97.8475
