target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	2	20.1646
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	1	8.06585
rna28336	69	34	2	16.6062
gene12361	1002	967	416	121.446
rna28337	69	34	12	99.6369
rna28338	68	33	314.937	2694.19
rna28339	72	37	2	15.2597
gene12362	1566	1531	46407	8557.09
rna28340	70	35	2	16.1317
gene12363	678	643	8243	3619.03
rna28341	69	34	0	0
rna28342	69	34	2	16.6062
gene12364	159	124	16	36.4264
gene12365	681	646	352	153.825
gene12366	780	745	800	303.146
rna28343	66	31	0	0
gene12367	354	319	28	24.7791
rna28344	67	32	0	0
rna28345	69	34	0	0
rna28346	69	34	0	0
gene12368	1665	1630	1925	333.397
rna28347	68	33	6	51.3281
gene12369	1344	1309	3138	676.755
gene12370	264	229	27	33.2848
rna28348	78	43	1	6.56522
rna28349	68	33	1	8.55468
gene12371	504	469	203	122.192
gene12372	1152	1117	8416	2127.01
rna28350	67	32	0	0
gene12373	918	883	765	244.579
rna28351	71	36	4	31.3672
rna28352	1371	1336	153594	32455.3
rna28353	70	35	4	32.2634
rna28354	786	751	3348	1258.53
rna0	1447	1412	43.8365	8.76433
rna1	835	800	45.0287	15.8898
rna2	1068	1033	0.000278124	7.60075e-005
rna3	4225	4190	305.525	20.585
rna4	4189	4154	967.637	65.7603
rna5	4183	4148	4.44266	0.302358
rna6	4099	4064	125.077	8.68841
rna7	4256	4221	625.683	41.8463
rna8	1745	1710	308.406	50.9149
rna9	1848	1813	1117.59	174.022
rna10	1156	1121	205.909	51.8547
rna11	811	776	158.462	57.6475
rna12	2088	2053	155.468	21.3782
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	417.95	68.36
rna16	1767	1732	234.039	38.1467
rna17	2330	2295	186.172	22.9007
rna18	1595	1560	383	69.3094
rna20	1635	1600	143.344	25.2917
rna19	2736	2701	93.954	9.81993
rna21	1102	1067	8	2.11662
rna22	370	335	26.4967	22.3288
rna23	5269	5234	1387.18	74.8201
rna24	709	674	8	3.3508
rna25	1346	1311	144	31.0083
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	251	34.6496
rna26	2131	2096	0	0
rna31	2378	2343	0.0002711	3.26644e-005
rna30	2797	2762	17.7333	1.81253
rna32	2705	2670	963.266	101.848
rna34	670	635	0	0
rna33	519	484	105	61.2438
rna35	7543	7508	149	5.60248
rna48	2647	2612	775.705	83.838
rna47	3942	3907	15.0849	1.08998
rna46	2870	2835	0	0
rna45	4248	4213	206.83	13.8593
