target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	1	10.2828
rna28333	66	31	0	0
rna28334	63	28	0	0
rna28335	70	35	0	0
rna28336	69	34	2	16.9364
gene12361	1002	967	230	68.4811
rna28337	69	34	3	25.4046
rna28338	68	33	114.961	1003.02
rna28339	72	37	5	38.9079
gene12362	1566	1531	37538	7059.36
rna28340	70	35	2	16.4525
gene12363	678	643	6666	2984.86
rna28341	69	34	1	8.46819
rna28342	69	34	1	8.46819
gene12364	159	124	3	6.96577
gene12365	681	646	236	105.184
gene12366	780	745	630	243.475
rna28343	66	31	4	37.1508
gene12367	354	319	11	9.92822
rna28344	67	32	1	8.99745
rna28345	69	34	1	8.46819
rna28346	69	34	0	0
gene12368	1665	1630	1438	254.004
rna28347	68	33	0	0
gene12369	1344	1309	2062	453.543
gene12370	264	229	19	23.8884
rna28348	78	43	2	13.3916
rna28349	68	33	0	0
gene12371	504	469	88	54.0231
gene12372	1152	1117	7369	1899.44
rna28350	67	32	0	0
gene12373	918	883	512	166.947
rna28351	71	36	2	15.9955
rna28352	1371	1336	103241	22249.3
rna28353	70	35	14	115.167
rna28354	786	751	4332	1660.8
rna0	1447	1412	29.8047	6.07744
rna1	835	800	30.1683	10.8575
rna2	1068	1033	9.22957	2.57247
rna3	4225	4190	534.697	36.742
rna4	4189	4154	566.954	39.2962
rna5	4183	4148	286.931	19.9163
rna6	4099	4064	5.87983e-005	4.16563e-006
rna7	4256	4221	555.378	37.8829
rna8	1745	1710	126.628	21.3209
rna9	1848	1813	1364.37	216.673
rna10	1156	1121	227.138	58.3384
rna11	811	776	177.766	65.9563
rna12	2088	2053	224.21	31.4438
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	626.085	104.439
rna16	1767	1732	27.6552	4.59726
rna17	2330	2295	196.146	24.6075
rna18	1595	1560	274	50.5703
rna20	1635	1600	172.893	31.1119
rna19	2736	2701	102.059	10.8792
rna21	1102	1067	12	3.23807
rna22	370	335	63.6435	54.6989
rna23	5269	5234	1581.76	87.0114
rna24	709	674	3	1.28154
rna25	1346	1311	138	30.3072
rna29	2262	2227	0	0
rna28	2319	2284	0	0
rna27	2080	2045	240	33.7899
rna26	2131	2096	0	0
rna31	2378	2343	0.000480269	5.90177e-005
rna30	2797	2762	30.9075	3.22188
rna32	2705	2670	1139.09	122.834
rna34	670	635	0	0
rna33	519	484	92	54.7283
rna35	7543	7508	147	5.63719
rna48	2647	2612	823.041	90.7231
rna47	3942	3907	21.1189	1.55632
rna46	2870	2835	2.52225e-005	2.56156e-006
rna45	4248	4213	30.17	2.06184
rna44	4454	4419	186.447	12.1479
rna43	3106	3071	63.3818	5.94229
rna42	2769	2734	0	0
rna40	2940	2905	0.0859073	0.00851439
rna41	3144	3109	0.0815342	0.00755072
rna38	2843	2808	0	0
rna39	3009	2974	144.495	13.9888
rna37	3214	3179	57.2504	5.18511
rna36	3212	3177	0.00165848	0.000150301
rna49	84	49	2	11.7518
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	1	4.42952
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	1	4.42952
rna62	19	20	0	0
rna63	2794	2759	138.247	14.4269
rna64	2208	2173	63.5406	8.41901
rna65	2212	2177	6.4486	0.852857
rna66	14474	14439	0	0
rna67	14423	14388	0	0
rna68	14444	14409	1.58196e-008	3.16105e-010
rna69	14417	14382	8.17204e-008	1.63599e-009
rna70	14453	14418	0	0
rna71	14407	14372	0	0
rna72	14356	14321	0	0
rna73	14266	14231	311.887	6.31004
rna74	14458	14423	0.000140908	2.81286e-006
rna75	14395	14360	435.299	8.72775
rna76	14316	14281	0.00195093	3.93326e-005
rna77	14300	14265	233.073	4.70425
rna78	14089	14054	1285.74	26.3404
rna83	6159	6124	71.2371	3.3492
rna81	4544	4509	0.0190354	0.00121549
rna82	4606	4571	98.821	6.22454
rna80	4421	4386	1010.95	66.3635
rna79	4544	4509	109.976	7.02242
rna84	1474	1439	15.4167	3.08461
rna85	4011	3976	487	35.2657
rna86	4332	4297	0	0
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1250.82	73.392
rna91	2164	2129	4.20773	0.569039
rna92	88	53	2.49001	13.5268
rna93	23	24	0	0
rna90	4161	4126	61.8001	4.3125
rna94	1791	1756	1.00244	0.164363
rna95	7798	7763	1061.56	39.3719
rna96	1263	1228	112.239	26.3156
rna97	1507	1472	1.0037	0.19632
rna98	147	112	1.76325	4.53279
rna99	1089	1054	12	3.27801
rna100	3465	3430	906.293	76.0754
rna101	3014	2979	277.707	26.8402
rna102	2233	2198	1292.19	169.266
rna103	556	521	0	0
rna104	937	902	1	0.3192
rna106	2689	2654	214.118	23.2285
rna105	2799	2764	90.186	9.39443
rna107	4147	4112	386.129	27.0364
rna108	3811	3776	67.8709	5.17513
rna109	135	100	0	0
rna110	21	22	0	0
rna113	1684	1649	484.364	84.5709
rna112	1416	1381	110.928	23.1268
rna111	1532	1497	426.708	82.0689
rna114	1231	1196	130	31.2955
rna118	2623	2588	0	0
rna117	2429	2394	24.1042	2.89894
rna115	2665	2630	705.896	77.2777
rna116	2757	2722	1.18149e-005	1.24972e-006
rna119	443	408	20	14.1137
rna120	2938	2903	572.027	56.7334
