target_id	length	eff_length	est_counts	tpm
rna28331	66	31	0	0
rna28332	63	28	1	7.26765
rna28333	66	31	0	0
rna28334	63	28	3	21.8029
rna28335	70	35	1	5.81412
rna28336	69	34	2	11.9702
gene12361	1002	967	407	85.6485
rna28337	69	34	14	83.7917
rna28338	68	33	177.965	1097.42
rna28339	72	37	5	27.4992
gene12362	1566	1531	65287	8677.68
rna28340	70	35	1	5.81412
gene12363	678	643	11432	3617.96
rna28341	69	34	0	0
rna28342	69	34	7	41.8959
gene12364	159	124	9	14.7697
gene12365	681	646	338	106.472
gene12366	780	745	925	252.661
rna28343	66	31	0	0
gene12367	354	319	32	20.4132
rna28344	67	32	0	0
rna28345	69	34	0	0
rna28346	69	34	1	5.98512
gene12368	1665	1630	2568	320.597
rna28347	68	33	2	12.333
gene12369	1344	1309	3462	538.195
gene12370	264	229	38	33.7676
rna28348	78	43	2	9.46484
rna28349	68	33	1	6.16649
gene12371	504	469	197	85.4762
gene12372	1152	1117	13000	2368.33
rna28350	67	32	1	6.35919
gene12373	918	883	810	186.671
rna28351	71	36	17	96.0945
rna28352	1371	1336	184154	28049.6
rna28353	70	35	9	52.3271
rna28354	786	751	5288	1432.86
rna0	1447	1412	31.9192	4.60012
rna1	835	800	61.4341	15.6268
rna2	1068	1033	9.60001	1.89114
rna3	4225	4190	536.294	26.046
rna4	4189	4154	737.047	36.1061
rna5	4183	4148	684.716	33.5911
rna6	4099	4064	72.2396	3.61721
rna7	4256	4221	981.03	47.2954
rna8	1745	1710	603.669	71.838
rna9	1848	1813	1529.33	171.655
rna10	1156	1121	304.589	55.2917
rna11	811	776	167.411	43.901
rna12	2088	2053	329.073	32.6179
rna13	1866	1831	0	0
rna14	1817	1782	0	0
rna15	1761	1726	847.337	99.9005
rna16	1767	1732	0	0
rna17	2330	2295	257.59	22.8401
rna18	1595	1560	515	67.1792
rna20	1635	1600	209.138	26.5989
rna19	2736	2701	139.882	10.5388
rna21	1102	1067	12	2.28859
rna22	370	335	38.1188	23.1551
rna23	5269	5234	2088.05	81.182
rna24	709	674	7	2.11344
rna25	1346	1311	216	33.5276
rna29	2262	2227	36.7088	3.3543
rna28	2319	2284	0	0
rna27	2080	2045	325.291	32.3691
rna26	2131	2096	0	0
rna31	2378	2343	65.337	5.67465
rna30	2797	2762	86.3995	6.36561
rna32	2705	2670	1337.26	101.92
rna34	670	635	0	0
rna33	519	484	152	63.9073
rna35	7543	7508	247	6.6946
rna48	2647	2612	1034.84	80.6218
rna47	3942	3907	12.068	0.628553
rna46	2870	2835	65.9643	4.73487
rna45	4248	4213	230.405	11.1289
rna44	4454	4419	99.8081	4.59614
rna43	3106	3071	133.813	8.86684
rna42	2769	2734	0	0
rna40	2940	2905	0	0
rna41	3144	3109	0	0
rna38	2843	2808	0	0
rna39	3009	2974	197.467	13.5115
rna37	3214	3179	2.17734	0.139376
rna36	3212	3177	63.9059	4.09332
rna49	84	49	0	0
rna50	23	24	0	0
rna51	89	54	0	0
rna53	78	43	0	0
rna52	23	24	0	0
rna54	24	25	0	0
rna55	79	44	0	0
rna56	23	24	0	0
rna57	100	65	0	0
rna58	21	22	0	0
rna59	100	65	0	0
rna60	23	24	0	0
rna61	100	65	0	0
rna62	19	20	0	0
rna63	2794	2759	196.168	14.4687
rna64	2208	2173	64.1956	6.01171
rna65	2212	2177	6.636	0.620297
rna66	14474	14439	3.90579e-006	5.50458e-008
rna67	14423	14388	57.1199	0.807866
rna68	14444	14409	1.94231e-005	2.74307e-007
rna69	14417	14382	0.000121849	1.72407e-006
rna70	14453	14418	67.0078	0.945741
rna71	14407	14372	99.4423	1.40801
rna72	14356	14321	0	0
rna73	14266	14231	184.102	2.63255
rna74	14458	14423	4.99046e-006	7.04104e-008
rna75	14395	14360	655.511	9.28918
rna76	14316	14281	0.0817186	0.00116443
rna77	14300	14265	625.371	8.92109
rna78	14089	14054	1583.36	22.9262
rna83	6159	6124	73.7244	2.44978
rna81	4544	4509	171.232	7.72782
rna82	4606	4571	76.6204	3.41103
rna80	4421	4386	1727.59	80.1537
rna79	4544	4509	71.8344	3.24193
rna84	1474	1439	29.8576	4.22228
rna85	4011	3976	780.255	39.9339
rna86	4332	4297	25.0589	1.18672
rna87	5550	5515	0	0
rna88	5530	5495	0	0
rna89	4942	4907	1638.06	67.9305
rna91	2164	2129	6.26633	0.598948
rna92	88	53	0	0
rna93	23	24	0	0
rna90	4161	4126	37.7771	1.86317
rna94	1791	1756	3.01181	0.349024
